trader,weight,cluster
0xb7789ab9f0d568e0aa5469e3cc8eff8682fc8673,0.001114360737446808,5
0xbc96c07aabafbd813a21eb88cd4ce4a5b458c9ac,0.003265971795220073,5
0xbcf828248672d3cdd7e8e375388f05c6be0ae47c,0.003109806773917405,5
0xc8c1ce90ae6e5afbe5a62362b3ba30664b0602da,0.0007563639075563952,5
0xda2a9a32ce481b006dbc39df72caa953ec455d3f,0.0006011294843248277,5
0xe3ae260fee322b7ee0ef4e81ee645705b3cd63da,0.0007135507508050336,5
0xf4b5dfc9beb2fee17f9f3aa67d7d4fab3e6b8e74,9.402288374718489e-05,5
0x075c707b6c1b95405cc5f00273ab1a2a946bb384,0.0005097663145119376,6
0x0af66f3571761d7196b713ff881609d7e7456fe1,0.0006060535113288268,6
0x1188e4d6c751d79e27cbf38309803b998318a7e6,0.0012102029140374205,6
0x14e2ad432297508f8ef3b26d7e99e81d64d05b57,0.006168680449872817,6
0x2f062d9aa98209d2c79a744b0d4ef203d363b7d6,0.00040843816392048716,6
0x3966b0b9cdc41eb44dba2fce775c1b5d2248b1eb,0.0005225006652606364,6
0x5049695d6faacffd34f2d24f3f0ff8c64d88f71c,0.0007354801758245917,6
0x53f2736fae551c998d4e72e519f1acf474264de4,0.00030147512462692786,6
0x58febd84d38a93165e5c3c8e7b1a9bed371fcd1a,0.01624419436361568,6
0x5a7581618829f377a16be2338eabdd03fece0eaf,0.007235464726696364,6
0x6195e397e225cac7a04af74cba2d7ddbba1a419a,0.0008029885239867675,6
0x6a9e7566877b52b13b28230b5543cbccf3685870,0.0006403426916117984,6
0x749af60aeddb86cd0aa41e50f546097528ec9cd9,0.0005802840645586294,6
0x7ef1c8219dec5cfd8ee71c7079bbe4c02ae5bb34,0.0005878921432370212,6
0xb2a7131040bd752a98861dc8b2089a5ccf767836,0.0005599773014901869,6
0xb49dd0f80e827d59027dae0da689adea7890c2ca,0.000460417896359274,6
0xb763e8b9208a5a0bef08f200cfc76c0d03e7a5a1,0.0010918086676593912,6
0xcf7cd8def28187571127c54162bb752200efa547,0.0012832320352285681,6
0xe113311f35a53b196c0ab3ed31ad0bf937cc5c07,0.0005542050497974811,6
0xe8adbfeb2112b81f640df743b7919c3d68afc078,0.0030540840668343066,6
0xed7252ec32d8e8603f0a552b4a6182d5c17fc28c,0.001065908729681573,6
0xf40f793ba6bf4ff3b7a7180e4da9c721bea85c69,0.005376602419859307,6
0x0ac58bd133e96a6423f300a583e3f8f7811eaf21,1.1029135747634086e-05,7
0x0e1a27b09821969de9b3b219f98714bdd695e4d5,5.111380989988922e-06,7
0x0e21ecedde58a8e077ef669a163044e70a62a3fb,2.835403267883289e-06,7
0x1487af3ebe050d379b5b6157e41b41cbd4ced372,2.1953726846932957e-05,7
0x17c5b01bc17593bd9647e98fe7f292b32f6ed4f0,3.929568928610357e-06,7
0x19a837a58f819970a3c044222668ce21ad9fb557,2.3730475372283393e-06,7
0x1c1d478336767da180097f48009d147f99aae1be,5.778858869901571e-06,7
0x1d34b0720df49e1bf9cd14e285d1603c80f69d17,5.133038062587353e-06,7
0x2120bfebdc23133444f43fb2fda64125bd2a8d86,1.2595655797563021e-06,7
0x24ecc0841eb0ca9bb60ce585b886c826cfd62d8a,2.064656027584698e-05,7
0x31cd4b7287a55c358b34b7230a6c70abe7d8ceca,2.487380977739483e-06,7
0x3e0a05c7254ffd8eb2e75adc89ad785c67ed2f62,2.28484723695243e-05,7
0x426c1520e4d07f968d224886878646412d37ad95,2.0409933274667093e-06,7
0x445fc160c4ad86f57b64d6e94f4f80be1ac7039e,0.00014539539347065692,7
0x48b5c751c2d63ac9134ce31f8d3e08b6836f6ee0,1.1423078781182087e-05,7
0x526aedc92fa08b871293def33e978de997ea9955,1.3552543984020143e-06,7
0x54a4473edf9330e26ac9c9afb3a68f1ed88df865,2.2065247263560013e-05,7
0x5e196385ab94dd1889cb7f521ff74053ee423cf8,8.954754579186976e-06,7
0x641d975e362e5e5cc95ca45347a0bec0b8aba1bc,8.805480075418881e-06,7
0x683ab53558dde6e8d0fbea7e3cdf15a6d8bdabfd,0.00016986390635196516,7
0x70a9e5003826370c6e7bf388197c99b7473d77c8,5.356358307472285e-06,7
0x73995eee247170539a46aa715fabbd4d5d42b55f,4.856199366214838e-06,7
0x80f33ea11788d31bc2183184f88ba477bc8d7052,8.283451518056395e-06,7
0x8411c8af358e94ecacf0bbdc80d01f1f6293dab3,1.4521324508520292e-05,7
0x890ee2210dc42e041dac383ec776be6d31c9fdce,4.329292950435764e-06,7
0x8a249d31750d727e6a3a7b534255badd575aa26f,2.378716311098548e-05,7
0x8eba4259709e04dcb93d1b775f3d84906535b18c,6.608575759071564e-05,7
0x9c1e6856dcda3d1f163ab7bcbca7f3e0db8f6df1,2.421245542169541e-06,7
0xa112c2ff4dcb953e711daf1cb9f100dca4a869a0,4.298584587996839e-06,7
0xa43bf99cf3367cb68eb5215d414e57fb2b020c87,3.3527656684500204e-06,7
0xa5fd942d4badbab4fe84a9e10f565dd40d5f15ff,9.760727402901613e-06,7
0xa970af0bdc6e6e24f909dc34733f3de10c7b5cc3,3.841783016042093e-06,7
0xab7f9f687c035825ab5bb338a942b39ef6faf0c0,1.6612391210031132e-05,7
0xbcb538e3ce3376131eb1930ffb5e583c11ec42ee,1.6423326871494954e-05,7
0xbf20ca628a724247b290d10c6eb1cf7dad44edf4,2.0583006243179052e-05,7
0xc5981fd0eb8c61f65615ff75a1d093661566a0ef,1.2937142429402817e-05,7
0xc9ac7d67d204257cb1063c710630c676e05fb378,1.9159312055429786e-05,7
0xd0ba237c3deb33db6df9508975474d3d48c31d3b,0.0005901940593189539,7
0xd68ea1233b1256ba9dd6a28395c00368273d3366,1.9336853551657833e-05,7
0xdb39f2c361e98e9232f346266dbd7016f27d1cef,0.048560498376752734,7
0xde95b007e425cacd9c1aeddb8415f936b4d84c74,4.638476651763923e-06,7
0xefc5cc5fd323efcaf41370caaf090156bb49b69d,8.872996361364929e-05,7
0xfa7afda0dbdf010d00466209664eca6c0bfebe9c,1.6800209958893067e-05,7
0xfe348be771e68b900b7c5e718d161ae72e063c0c,7.90198007137566e-06,7
0x0a04907422c1c70d26df8770bff1b17743d65cf1,1.1349774123805258e-07,8
0x0deba253b91ea2c76647eac97a26a23eeae6c04e,2.092116648149502e-05,8
0x1162e2c16009153cc44b9353cca481e2ac2aac3a,4.530922910809841e-06,8
0x15b00c5f27298e0503c2aad79024f535c90a27b0,5.706956812764839e-06,8
0x1645d9a3a4fba8e42fb9698591b6fd4e6efde3e8,3.2948560274241355e-06,8
0x19e7ea01bf96f7c02b4f47feefe524a6fd9a7c6e,5.6105940587094e-06,8
0x2ffe865328884fa81ee720f1e989863da8d5367d,1.6353182542387237e-06,8
0x3ca32dd3666ed1b69e86b86b420b058caa8c1aaf,2.4054980494610664e-06,8
0x3d14113ac141a2fe2e3461586596e697ba8eb173,4.672668122330744e-11,8
0x40b9d20b782635c1257efdb47fb830e677f4bdd6,9.459339377210313e-05,8
0x4a19c9768629266caad38bd6857c6a4161532c19,2.887954464345843e-05,8
0x4e28af8a99e17b481d397218031d987cf587c638,0.00014163267171412002,8
0x581796f091e9304d7796a86916886d95fa544dad,9.363471573530925e-06,8
0x597077efeb1bca71deaf556bac4d8e28a4595bef,2.160912014998372e-05,8
0x5c16c2859326905e11c050025cc76fd29f710177,0.00011103220731943221,8
0x6476d5c547d2bd26f827acb38faa1a0529bf9e36,1.9625629695296047e-06,8
0x66bee313e91a546b82a33c372b5a9c2a6ae3fbce,5.57680144373594e-06,8
0x6c98064cd84c09c827fb76e772dbb805f54aa564,1.0957128662885378e-05,8
0x6e4615587375d1f9161bb97d5c4a3611a22bd884,0.019823004640976086,8
0x722e2a523d7a57f312f3957293a88ec90b22c4ae,1.744557380589283e-05,8
0x729f693628b1d61e698ff5a8d0124870151cd883,8.712779521241595e-06,8
0x77d0457f3f7aa8e81e116236f29d745013319bb6,0.00018570082747212038,8
0x8d73f3530b8501de598a16787e5bac1b1ebdaa44,4.184896646942345e-05,8
0x8f2fac53c63697ac775a1144e987442e7caac376,0.0012085004084365955,8
0x978200972be739b0fdd41159128fe648bf38163e,2.352531711521761e-05,8
0x9db82c502472d76742fdd69609dfcc6e01327401,1.0704230137587474e-05,8
0xa1e03bcb1a36da135ca61b86dd1d6da9a9357489,2.994581206663912e-06,8
0xab0c6b87921cfa8482fe27b76c7ed27fa243c27c,2.0707075491718555e-06,8
0xb6f1d510a8e18a9ba14cec92791c026f8f3b9072,5.09732427819346e-06,8
0xbae485c265ad969906b6ad4ce368a7dd14aea43c,0.0029185566345944426,8
0xc07c49a1ed5b98a58202209e3fc6ba41b28b6004,2.8119414379320865e-05,8
0xc0ccd28abfe98e4c3a1ceff7688484b3c08e463b,4.422893714748647e-05,8
0xc2d25de009756d3e2ff8a69fd68a02dd7679a8a2,1.167999003991331e-05,8
0xc3183858a9fc685eac0f7ca30204048621f7cdef,3.478144502976732e-05,8
0xc646224852c03ce5eb15834fe8c4b550f1dc8240,6.239666895772901e-06,8
0xc718844d4f796225c66d09f07d96e1643d64d34d,1.4097335875640393e-05,8
0xc8eb3a7f5ffa882c6ee9f689ee57800f9eaf5f1c,1.308781798647934e-06,8
0xcb1a2ee55dcbe5dfe97b049fe751c5b662068f50,5.869403097498992e-06,8
0xd11a880a60b889f9e88d260a3be04accd60c0efe,1.55764165552247e-05,8
0xd73046d3c2a19f13f1fc4e061fb2898c372f0e1d,7.012846868943246e-06,8
0xd9ea805c40d738c54c0c8bcd1474f5a64d3fbf67,1.1479206973017816e-05,8
0xdb2069eeaa5eabb5cc5590a690ea3cc1f40d06a8,5.0532383544502016e-06,8
0xebf080df41281097d1368ccca583963e0a59bafb,0.025090274870536798,8
0xf5a523b171032c060d49c39fbf2e9bec473e1286,6.290695573285076e-06,8
0x1ab71cf3e39a36b5ada54f0575c6534ec04727ab,0.00028279541069384554,9
0x33a4997745803873376e2f72bc4e96cabaf1cacf,0.002945112928266198,9
0x354d25bb83cdaad837853edf5a8395833a81b93a,0.002303560513183951,9
0x3ffe084d89a2d7c5981fbb8313204c708300ab70,0.004622158874508878,9
0x422f1f07f40f11bac71db4f520dd0ea1ff20f2c4,6.459463468304117e-05,9
0x4e587b749ed7650189f240d24c1173a61e70f536,0.00030249414307324086,9
0x53ec525b9df849be99263311f5b7f9fd6cfebea6,0.0008343096628467963,9
0x6957d2139d29e7db7913ac21e813f2a561e47ac8,0.00014723481707333422,9
0x6d88506b45cd8af98c51ccaf047e619c6789ab7e,0.000502562507377178,9
0x7e09dfbba23d078e16f038b1ed4c558185c4be1e,0.0010345508583638938,9
0x84b5ffcb1d9abd86f4fd26a2c9e5a9b54c35c9be,7.38428609139123e-05,9
0x885f415bdf4e627ce756678bc371135a502f44e5,0.000882809215705066,9
0x8f0065370d489f90e60f0524df95eba037451cca,6.03966559784173e-05,9
0x94e1fcaf9e9a874ed3e55d962aa2990c7b6137ed,0.0005257927934198299,9
0x9a4cdba56446a4429d23be738e651e1c24032d6f,0.00046023210001586894,9
0x9cdb7121f89e8135aeaf5e2bc8006233fe23f426,0.002761965385073924,9
0x9eb42f017e793512e4734f8785de605c4cb3a24e,0.00045691515285442385,9
0x9fb470376f12af151c9ce88bf7b4acaa13bad02b,0.00038721494769780455,9
0xb5eb49e2b16630d9a094733899f087107eaad2d8,0.013178198050135407,9
0xd2e1acc0839231a039fb35e646870f276131a46b,0.0004969094993529335,9
0xd3b81950f05a864c600828b936b363a9226ecaa9,7.516308257925925e-05,9
0xdd45236f43353cab68f316ff2a6c193d508a449f,0.0008924129329157977,9
0xf6d3ba875a4d50b391192f6c4ffcf968fa5543a2,0.008182259135030278,9
0xfd959f7b2abaaaaca46a8110436590dc6500fc02,0.008483617592599425,9
0xfffa6fc6acc3dbe04b175862376f1c5ff88cf9c1,4.289624565729884e-05,9
0x01cc2fc149c4c0b1c7d7d253e793115b31e25a03,0.0005537533966400388,10
0x0725b9c2ade8ef81a6ff835abb73c9e0c95c8b11,0.021215174476078756,10
0x08604bf8baafac4925cf40485c5d1eae07c0102c,2.190010044163318e-05,10
0x08ca4981130794fb8e9700186fa7ec689bf2d1c2,0.00013605468975406111,10
0x0b441f4c9798dc7dcf4a5f5ab4ea53f71ab39a7e,6.139441650631226e-05,10
0x18ae3ec77652efd09597a577c100d97c1169fbb1,0.0001484182801734544,10
0x18cde66120c9195fb6e50a4b1e13bce4c85d1300,0.000459704141159376,10
0x235aca84e3ef5577015cfc3e22f0ac390e7e1fc9,5.147216399150485e-05,10
0x29c26825b7d43ee6184358830c862b2e80b2f685,7.121557741780927e-05,10
0x2a1d4a8adc73ed606a5376b525e58792c64f8ca0,0.00011561380243223098,10
0x3b62d3883a750ad827e9b97470244bab09e3863e,0.010834598107109213,10
0x3faf35a220e0d6a3bc3cce4ca54454aba68cfd6a,7.900531254011885e-05,10
0x404a68af7d1afe9a3fa37ffa9c515b266938f721,8.73078270769021e-05,10
0x4dab7c37351a913d994c95a6a757e57baa0c4d15,0.0007219283756346855,10
0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,4.533118268134105e-05,10
0x593889178ac483d13c181cc159653579722e357e,0.00022598291655282992,10
0x5b31a472f8156568bad291072dcce4faa43fb05b,0.00013635469782343626,10
0x5bb58a576733d839f954d2f3da15a90abd44e1c0,0.00016266982717506106,10
0x5f9d5d408667326a64a58cba358ca3e24f1111d3,3.7802390560536193e-06,10
0x657e21723ae99c05c9c2a6032343c7865bcb1940,0.00015498045767149427,10
0x6f708f7e2c1c24a1bcc56bc0b8c5be77bf732313,0.009902996421926545,10
0x73cdde45485932f12b534d1826577aa1197edac5,2.554246650378093e-05,10
0x7cc02eb6c974409db723f4f32f827dcc1cb8ce34,2.418780603576772e-06,10
0x810ab853d951613a567792a675922c6498bce29f,2.8498280588741766e-05,10
0x89bdfd6caab017d28d9296c2513e687db99b3df2,0.00010716077506813037,10
0x8f308355ce0604dd4fd872309d5761167655b07c,0.00012897674366434716,10
0x8f8ce8014e0e41aab563627beede5b6861869fa2,8.898191326407157e-05,10
0x94bb80230de02d34d2afb4fa8f8d7781985afb35,1.421685375682117e-05,10
0xa9afa2dacb28c32d072e80c5b3fda4ae1552fb0b,0.00021394955527790155,10
0xab21291b630b03e1e79bc087ae03d1855c8d86ba,6.598069488286298e-05,10
0xab35235955acb89131d4a5015cdeecb0d24017da,0.00014214306380800585,10
0xab6521fb5dd9961da780d1f82e656771d1032231,2.7471943096619962e-05,10
0xabcaea50f029aca1204a5ff64150279871dec56c,0.00014283266286407062,10
0xb1f431527a1c7ac13cf87075f1bd2e07af6b5892,0.00011725462757420675,10
0xb4192ab96664248c260f9b7e3ef5d55b55b55384,9.597420999935601e-05,10
0xb4968ae81fdd1bc3b8fbf832ffda61bc337f5118,0.0009967894885495206,10
0xba5f4f92f396e6de20d3dae5eefa65f4ecca806a,2.4159695703652937e-05,10
0xba6de73b64eca3ff95c4ab7e5328912c360bd003,0.00013238309196913307,10
0xbb610f103dbdbd7596857918b1f0aadcd4743877,0.00022322025818719812,10
0xc06103cbd0ba469640d4139621977f65ca8e7041,0.00011669130615520293,10
0xc6f385be05529f5de1b2a0de223c0b67af0e91d4,0.0006008232390860708,10
0xd7111114673536967e525a4b525a5ea9a1c4eceb,3.923316359704491e-06,10
0xdfacfc5cd08371d4630daff794865a616e329e4c,1.0503838462973999e-07,10
0xe1cb91810f6dae1f6155c7844e24feb43daf3df0,1.1550422681840733e-10,10
0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0.0001805104953036156,10
0xe4fe6f4872a8afcaaf8c7b8d0678743720a97b2a,0.0009886319323906944,10
0xf060e33cfa0727a224a184622606213e8f4e6a6f,0.00010286037530359643,10
0xf29d1e92aab957b4ce52e4fc7fd6f2376e2dbc27,0.00011297947637268077,10
0xf31eb7ad41eaf39ba6a9868c45422ae774ad887a,0.00012588318993471856,10
0x001a1a5eb6800e78197b92a527b3ba8b8d5bfef6,4.999200046392449e-05,11
0x10a9f48feb0f3f88f8b3bf38e9fb673b997ac237,0.0006398909995026666,11
0x110b4ce3941ac23ad5682ef25a841d60517903c8,0.0006901816550973011,11
0x1a6f24091a055890ecb411129977668ab55473b4,0.0006574321932357114,11
0x2365c1c88327d3c9acbd4d487392643f2c9049d4,0.00015482729129911554,11
0x2373aacf6737fb2344e17175b9c0e1f20c78d9f7,0.0012825442102569389,11
0x2e4752e216277a11f941f0ee2dfd427ac53855e3,0.0051187159451228145,11
0x32d7fb99e113c5480410768041302149897d4214,0.0012262163067621615,11
0x335f45392f8d87745aaae68f5c192849afd9b60e,0.0008031853454783686,11
0x3dd7cac1a7bc4b8c40af140e18dbfdcfb9e73a62,0.0007322799526939679,11
0x487649b053bfa3e0a65898145ddde5d4d3e77e50,0.000333917707986538,11
0x4faf9534f8f029d03561d245b3b442b1c2e14ee2,0.0006855270165238831,11
0x504ec17f392b0aea095a1774146316bbeb464683,0.0008881361261532464,11
0x6111d8e041ad5828dffc523763e7ad85ebdbcfde,0.00016331765802613023,11
0x67f7aa8fb95c47e6ea9c517b623e0701cbf9d9ba,0.0003664549091394416,11
0x6bbeaa7c0668557ac6c81b63d4451647db962b76,0.0005874106413680794,11
0x76537e159ef79ff8dc8ae21ee0763a120262d004,0.0005128577400414051,11
0x7e0ac529ee73c23730363e9581454c1fcc432f87,0.0076460878540832895,11
0x7fdbbfd13b3bd45b4d14a3b226f35a049e094176,0.0003165961847506547,11
0x847bd1ef4fede0fe191129894d63044843f4d473,0.0003843006697097031,11
0x8f844d3c0c06526387fa01d165fba8c3984efdac,0.0002725091712697382,11
0x919bea57e3d2439e8bddd7e6be3281dbd2cfc2a8,6.411237584627207e-05,11
0x93966e15e07becb89549c7bf7a98514b063d8b20,0.0005232690251890589,11
0x98cec79d24bd44bc8452f0339da697d7992e4a15,0.0006677491601843848,11
0xa080c59cbe8901e1d6a063a2517bc47759aefc42,0.010306692468802956,11
0xa4def896580eb78603cb59167c87928cb52e657b,0.0013999220085069615,11
0xa702488d5ed9e785a20303a7471023e7210a9ecd,0.0005339568880204512,11
0xb51a9a44a8558c04ae821ea1088ab5857a4a7ca1,0.00028185777918408015,11
0xbb475febf78b528f4f0d4ae1a12541406565199c,0.0007253325168139871,11
0xbe60643f8506bb02de678f9861ab9df0b6f83135,0.0009592601237243848,11
0xbff5402e76f4af3d4ad6fb96061d28e979862e8b,0.006318028399026559,11
0xc01edbb96640442257227f481e30f78eab45ff90,0.00020804991121196818,11
0xd3efffb8c6c714ea0ce470cce196675ec86c68ce,0.0005476398011123243,11
0xeac842b2214cfece3f0d288293da19f408d91ede,0.001060317007385335,11
0xefe3e45503bd838fa08594906b0906d252701cfe,0.00028140120016916973,11
0xf2daf90dd0cf2eb5e095775630f0f6f3f8a2b463,0.00037337281973159116,11
0xf6527ca0f41c31b91b11545ea21268dd120f52f7,0.0007307665932446037,11
0xfab7cb9f74319a012907236ed9b65470c2423899,0.0008164903947000239,11
0xfbb64f9fb18aa6bcf9fe1a2097b3b79435008113,0.0003704155409114554,11
0xfeeed14648595dd8ebfad8a98b742c9395a89758,0.0003189844072693527,11
0x027717f112baa657c224eadadbb02602b463508b,0.000588097950747512,12
0x077a25d1f579574fe168bbaa924e40c9bfa57ccc,0.0002085981510850568,12
0x0dfc5e0e9ae0bc59337d8f4f11459fdc7a146388,0.0008720532859425328,12
0x104430ca78e6d9810bfa18e58dc0be3b6e88705e,0.004654967886549783,12
0x16aa234e82d7b51b8757110cbeeac6a65351785c,0.0014742376245183467,12
0x1846e2ee0cdf5bc0bfa710bcac0f39ddcc43eac1,0.0005588730380551735,12
0x2a6e0b832b08c040ca59625025b6b8aec96a29f6,0.0005855011137360734,12
0x33d8cdd8f2b66bf2fdcd7b1a84d047cea6642f80,0.001588692108885635,12
0x35f739c2278ca5e0763189b0e914fce2741c8f29,0.0005158915008635468,12
0x43f9e33ee7761bca6b75fbb36d6c943ac0b2be77,0.0008314291230152224,12
0x43fa26c444767ea3b82ad2f998bc995305823a32,0.0020743539849188927,12
0x4d3e7f2c578b5edc58eb352da6e73b1184db7a4a,0.0007192736923579557,12
0x5037dd2d561525e10c9f4ac1ea063e72cc23b3e2,0.0017010025722353857,12
0x52b8d45659c6d822a13491756b7a40ec0e339523,0.0007164970576131733,12
0x5580a06e60598138dbd5e40b76cd67f99da748ea,0.000248620943424209,12
0x6a7a17046df7d3e746ce97d67dc1c6c55e27ce75,0.000553684269828177,12
0x6b03361ed8137dc2ee5ff88fc968398b993cff4b,0.0006970273875939179,12
0x6e88dc3708afc2b0032eeff625df78dcde1e741a,0.0021960535596263204,12
0x6f142cc70bd7829d9b41350b5dd13ba20388a473,0.001360964513131111,12
0x716373c2d4420f24d7137a0c524239b176c36af5,0.0010173055263656414,12
0x716c4b3548599076cd7faacfef0d6a457fd87cb9,0.0008589980610317985,12
0x79ce160c96df1a6134730a3cae977676c8c40310,0.0026098879820682062,12
0x7f5698c34f131ee79eaf3151e0ad0c0b8ff30bc3,0.0004405406565987805,12
0x83d1ebe7921366e38c77395ba62a3aa6e048b091,0.00016542150406536937,12
0x89a4e7b411cebfcf66347935bb84f406eab4be29,0.0006914210759048694,12
0x975f178fd8a566d98bc935340064c691fa4d8881,0.00038481208906466266,12
0xaa3f51a8095d030e38317e917839c87315300bee,0.0005258888539690599,12
0xb1694de2324433778487999bd86b1acb3335ebc4,0.0004615636211420724,12
0xb38a8227df6dd21223919dd94da17923809ea1a3,0.0007936930065074433,12
0xb3f4dc6be3f023ae493622ae49ca4e0affa6d9d1,0.00029443846360531083,12
0xb537ef40717b400ee2c38a200d859a37ab577e9a,0.0009791906121337335,12
0xbc80d11005f958934735d61f5b71f05060cb1d9c,0.00032854038716286963,12
0xca2460f2d3a1294d4b50b816fa515c82ea7a7ff2,0.00079781164074448,12
0xcd1c932a413868c3c84e73e195bf34c1ba4ffec5,0.0007823049527786181,12
0xcd353d93f3f9fc70f248dccdc944da768b55d6b2,0.0008424557149680271,12
0xce3459424d2b171851eb8627636b2b1b4ea1786b,2.7672909081525104e-05,12
0xd5efacf049100c0f7f5629cb4dd024df5aa07040,0.0008949721786765528,12
0xd670ced0fbe4e126f8f066d3d2579fe532f0b2ca,0.0002474005508003914,12
0xd831409a48d8b21d59245c12b1540a0820446203,0.0007121202447530215,12
0xdad058ab8e7509d605a8cf2bf7af1b613573483b,0.00043991943982741574,12
0xdd00270d347ea0fc0fdd82e9385fbef0682c24f8,0.0003355132099940669,12
0xdd7959071ee964ee2bc280554a6704b064ffd0fa,0.000533313515565338,12
0xe4d83945c0322f3d340203a7129b7eb5cacae847,0.0005075158032349478,12
0xe62fc60d4c74d4af5ea4fa360826e5ed5b6747d7,0.0012091360269787382,12
0xe65bac8dd067e2bf78e78c6fb3b18903d55db802,0.0006282145103311504,12
0xe6784abec0aec3aaf52cadffe6d281b5a48bce24,0.0015388942998971423,12
0xea64d89880ed8c6c6c1ec77472d26a6368818980,0.000673623322734691,12
0xf49559a962d46b02b49a70320cbbdf2cc7ba40a7,0.0010868832773220705,12
0xf4e6a66c786b594c586d931af4326aef2d455f35,0.00039804282310665633,12
0xf83858e57d9f804f5ca1603bce82558119aeac7b,0.0063305179329392735,12
0xfeee942a06d2f8012823ccde7bf7bcbcaa29a09f,0.00031616604251805634,12
0x08bcb856963cb4f0c3f099c64a57c928a9c88888,0.00032130094000601286,13
0x0a88fe672595ac29f214e0e1de712ec58abb525b,0.00032976425921168995,13
0x0cda69a73f9bbea90e136172eb241bd065977e00,0.0005679861397404975,13
0x0f84b48b64f433bbbba6170d7a87121056b3e86b,0.00016828172599283995,13
0x0f8534769c4d77f5517b94082ab46283e3c097a3,0.00013138169994724957,13
0x129a84fcf8d83a3262167a49e82e3d8bbd1e0e90,8.271593695159259e-05,13
0x295e535d979c61a0ce4adb4e0bbabd8a0acd6134,0.00016435954237462632,13
0x2ea35ef03178ccc7ab44df03a9af7a06180a208c,0.0002908331360487441,13
0x2f85b47e90de2de52cc054e8622a39645ae7af21,0.00025441749929655104,13
0x3980be8a221d45eb9cba07a93bcf74f1a1ee9c62,0.00032035379538494405,13
0x3998ad17e3fd11f60c24cd3d8b6552a4eb4ff3f6,0.0011926721961947665,13
0x3d21e3d9af7ca1d76305c9eb2fb510b7af920659,0.0002011654288861174,13
0x3e6fc92d4edcd1156fe211eb4d3aec1bae2922af,6.983355564235056e-05,13
0x40dc0fa2553e8a97e56f39d595b2753eacfe91f1,0.0008462801720284611,13
0x40e494cdd7f6ee95449e06a74b767fb93c3623c5,0.00011309422929323318,13
0x47807d3f6ae34ff6aa1fc8fe4e7b742197c1e125,0.00024305495750655176,13
0x4b2ead13203f217fc8b6853f9c99fccd1bf53598,0.0001550259733613779,13
0x4c7d7b58b0da6a7dc7d49f48869318942a0f60cb,0.0011561587912126985,13
0x54bd2e897572584825271df17a484c15941ed647,0.00017591692270703193,13
0x581cbebf0e7ecf4cb49c9be8de4cefcf91c5f953,0.0017306663437500732,13
0x587d923fe6ab80db02845bf9ab30587db6594690,0.00015120161158736013,13
0x588432f54227364caf999a6df88dbf86a90f4772,0.0002662554294809452,13
0x58ca77986fe30d06840a4066236ced1e93d0a713,0.001056134216503971,13
0x5bb5bb67feb8f7811d6ee305d6b8eedeaca80727,0.0008570728886414565,13
0x5ecef3587101133fe40a63539ccce57d30a2e067,0.0014312763264490162,13
0x60ddd3d9544461df849b1eb4f39ce8afaab928a9,0.00019458865229993495,13
0x631abae0e172c21dd37fa303bdd9deec22d32a04,3.219450919321521e-05,13
0x64d0c26f561c1a653a2fe48337e9970275564d45,0.00030361513638122166,13
0x69b05701f8175c276ecd0138387a197948e240bb,0.0002687183598143765,13
0x70875c76b1219a5e03ea43881a2e90faade89fc9,0.00011840176255733234,13
0x77d4aa158439c01cac7d726d1260ec627900ba35,0.000183571158682568,13
0x7ccf204e00d31b392ccb1a752b6855cfbd14db81,9.381531319651364e-05,13
0x823c638f9c799f488209bfb98696a06d30aefa4b,7.271706830841695e-05,13
0x8aa077f5998d234ac8641d73d6bc4976e2a210fc,9.663664830870384e-05,13
0x8ec2a23e27b723b02a8643669c97185810d17a68,0.0002448624998868078,13
0x8f777d20fa76b6a55e2313b3c1367621c134cfea,0.00013814735638508892,13
0x988caf2d1aa1ffc52c666f67d9a3e13a72ba6e04,0.00016208263696677912,13
0xa2a204c9b6ba3d4d978b562d1753fcd54dd3f8ac,5.424491675699333e-05,13
0xa5e3b79ebb74c75d6f415aa0b5892c83a3628fa7,0.000248668374287969,13
0xa88cd544cf98db0859ecd4bc9d5d997ac8185d6f,0.00024258808235175073,13
0xab625f3216f1c209a1c069b29491c3009f258292,0.0006313642449055601,13
0xab8e601812673123093f4e27df23826bfbaea49b,0.00027307288688364055,13
0xad993eb8260e06da778a2b6adfd3830cf9129224,8.870606714796328e-05,13
0xb3754a0f3eb56fb6bf6eda48dc503b9979f4d883,5.928643533144331e-05,13
0xb59688d2512fda5263f3d90397b3ccb5ee941417,0.00022550156572831374,13
0xba939edf38c0ae0cc689c98b492e0535f43e4550,0.001073139005331941,13
0xbbf7d7a9d0eaeab4115f022a6863450296112422,0.0003287022455110294,13
0xbcf128c44cbb52a14c395a4e5b66591902cf8bf7,8.210127156014556e-05,13
0xbde7d5dc6eeae1b0cac8d10edb030b2a274fa3dc,6.693682253899586e-05,13
0xbe3a0ebf8601c8730d676416f1bcdcbb526eb1df,7.555590252192071e-05,13
0xbec16539d77067976b8c807148b2c36ed9731fde,4.315755742206924e-05,13
0xc1fd39727cd10fe97ccac228888f025309560a93,0.0002026216948949348,13
0xc64538ad4cd1ef3488e01911cee90c08c243363f,0.027948764525070686,13
0xc9de7feccfd93e89b52e4ea019b56ea1a3e56f5e,8.630781548925826e-05,13
