trader,umap1,umap2,umap3
0x94e1fcaf9e9a874ed3e55d962aa2990c7b6137ed,2.5383673,10.417611,13.414001
0x95494598be091c63f90543abab37fb2594ad7670,2.8774257,9.166798,12.7703905
0x95b5653dfd12b0bc13c08297869621c9650aa6bb,4.297099,5.7225437,13.254285
0x95bfa1c0b133bb39364bd0f9feb8390cfb6a8af5,5.013445,7.3524294,12.905862
0x962068a929dee5574f32bf8bbb255a64fc925471,2.024987,9.124369,11.642718
0x9660f151ffe595afc65e64d38a55285ed8fd2021,2.1918607,7.825877,14.293623
0x9690bcfc1639abff887c8fb62b48ab787b2dba3f,5.3078804,7.25277,13.187756
0x971fc0c9becffd708c52a195b8a87c27359e77fa,0.26270807,7.969437,13.861961
0x975f178fd8a566d98bc935340064c691fa4d8881,6.1002126,7.000498,13.208043
0x979175e9df167d049e786c6e38a819dcd1c27a23,2.903355,10.760611,13.468178
0x97a5b11030c9da93df7ae7cbdeac024c3be3d304,4.6726074,6.5773063,12.302527
0x97e87e0a699deab71756390a65b54eab729a3494,0.9535681,8.657235,13.585267
0x9803e982c4eb6d9b9e416966814e7f9fa4363bce,1.0545032,8.6923895,11.665199
0x9859d1542cbe5e17f3fd30501e900a7054e293e1,3.7969453,6.900652,13.141054
0x988caf2d1aa1ffc52c666f67d9a3e13a72ba6e04,2.360132,7.5267973,12.73163
0x98af32a3cc76d02a8a0d5709f6c38d77a767015d,2.6119914,9.011753,12.528935
0x98be9d68c5934dd7667eea4427f2958d9cff1bee,1.5301261,8.005945,10.400468
0x98c40917c68a955a7102e667de9bd39677307b2c,2.488381,10.670924,13.3537445
0x98cec79d24bd44bc8452f0339da697d7992e4a15,4.595419,6.741047,14.434044
0x98d5c0b380e528ae8f1d5d75d0734622d9a2e930,3.6809728,6.196579,13.635491
0x98f4cb6e8187f2ce3939eda8302f3b47d673b0f3,1.4620214,9.50129,11.758899
0x996a189d8111a11e33ce2d37af415da0d608cdae,1.7436253,9.097516,12.8396635
0x99b1098d9d50aa076f78bd26ab22e6abd3710729,6.5520654,6.247943,13.173657
0x99bfe8e92dcd439ec785c8d809ee2b4c929734c3,0.7392979,7.455546,13.438797
0x9a1f196ed7d537ca8ebabf0816e2f87e28ee52fa,3.1757245,8.135958,12.34943
0x9a377ec81c1bd51d31170bf8d7a7b6c5fbaded9b,3.6901417,6.1277795,13.315922
0x9a4cdba56446a4429d23be738e651e1c24032d6f,3.6722357,7.8378882,12.842879
0x9a6c99729b04dcb806ff75fda301eb70c41007f6,1.0460608,7.208751,11.527127
0x9b5b1931fa5838a891973f9877c7648c93ee80cc,0.25762755,7.8750396,13.905019
0x9bc5cf674521a6e67f512ec1f46042d99f98e267,0.77255917,8.4327545,13.807453
0x9c1e6856dcda3d1f163ab7bcbca7f3e0db8f6df1,1.3131769,6.6973267,12.388105
0x9c2a2a966ed8e47f0c8b7e2ec2b91424f229f6a8,3.579298,6.575744,13.199534
0x9c699b83ddf6cac6219ad4fc52539c0f2b4d948e,1.4062504,8.20425,14.189805
0x9cde2b9d159036d49a9cb98d0560efc928c139d0,6.052195,7.517742,13.321608
0x9da99bb7950b89ebb1d882bbb735f91b62f293f0,4.317043,6.2583413,13.15066
0x9daa04af6eafd1ca40ee14e4aa134fbb124cd977,1.5726027,8.57062,13.972136
0x9db82c502472d76742fdd69609dfcc6e01327401,1.5608621,6.7236886,12.64352
0x9dfbb2ba3d2c3c714256eb6832e9aa742ad793bd,3.3119857,6.4212036,13.422303
0x9dffaaf1f97fd0a17ed02bddfc48843ccf7b6d8a,0.9684504,8.038362,13.243986
0x9e66cca6526806155713e412c33ee6e791f43459,1.3467762,7.9290476,14.285637
0x9eb42f017e793512e4734f8785de605c4cb3a24e,5.224105,9.022699,13.352521
0x9eec98d048d06d9cd75318fffa3f3960e081daab,3.5125093,7.62295,15.703198
0x9fb470376f12af151c9ce88bf7b4acaa13bad02b,4.4486804,8.071382,13.893069
0xa004841ef541f5c1acf968c768ca158a10c66922,1.4764717,7.9358945,10.349964
0xa01763dcdf2d7e23c3832b309a67ae51b509e910,4.023102,9.320205,12.976762
0xa080c59cbe8901e1d6a063a2517bc47759aefc42,0.9472545,9.106047,12.839966
0xa0d024842a0364a1b1ca0cd09b2f1235acf87879,1.6174537,7.7772374,14.347441
0xa11f83cbb07fd0327415bd424b986132e009f643,2.4921575,7.545204,11.278079
0xa16991758e40c934e9e13d009a692851662ce00d,4.204803,5.7684827,13.2138815
0xa1b6d8efbcb2fb750a84dbc05649fa4968034f04,1.2066061,10.046454,12.933433
0xa1e03bcb1a36da135ca61b86dd1d6da9a9357489,5.121977,5.641285,14.2585125
0xa231526b4905f25491d6a7577315a05f99e768b0,0.8939645,8.813375,12.051822
0xa24c5ca26c41cc52aeac1d6886d37f6dd5d6949f,1.8453971,8.82125,11.536286
0xa2a204c9b6ba3d4d978b562d1753fcd54dd3f8ac,4.9151583,6.7132025,12.549667
0xa2a31c959a1d63964b20838219e6ac307b248d18,6.6298385,7.793823,13.277491
0xa312114b5795dff9b8db50474dd57701aa78ad1e,3.5575233,7.613519,15.677659
0xa3250f55202d57bcd7b04ab5fa256321eb44e29e,0.33069476,8.093706,12.206928
0xa32533a01bfca623badfaba89fa28c079b8671f7,5.063203,7.3833055,12.792956
0xa38157f31371eec73fd878097c249f16472b066c,2.3254888,7.380833,11.173282
0xa38f19c4ccbcfd64cff676d72c436f7e6239dccf,4.1721087,8.470595,13.358343
0xa415c4ded17cac76a1d81a54d9f4aeb48ffd4dd0,0.2732606,7.888243,13.94579
0xa4be91acc74feabab71b8878b66b8f5277212520,6.611514,6.511149,13.060056
0xa4def896580eb78603cb59167c87928cb52e657b,1.0830917,7.1919117,11.626198
0xa5040f2091420d5b4e6457ebde207f89e5421b03,1.3596888,10.153488,12.680136
0xa5367338a7ed2e1387f762aa0fac9275b917690d,1.315239,9.916241,13.190833
0xa581bb0ac1a7ec393e76ccd45de2bfff6146e213,4.916244,5.7307377,13.442844
0xa5b1bf0579eb8463be37f5496e3e8878a63c5da2,0.13536589,8.560245,12.93797
0xa5e3b79ebb74c75d6f415aa0b5892c83a3628fa7,3.4095814,7.7869062,12.5822735
0xa5fd942d4badbab4fe84a9e10f565dd40d5f15ff,1.8599513,9.558552,12.795953
0xa67bc60919b724fbdcd7888e2ad6db2366b1f127,1.053533,8.315725,13.941965
0xa6bde2bb456610730be4279cb14d75635543f781,4.985238,6.044787,13.810488
0xa6f030d4760afba9eb585c5fa00748e10fee1dc6,1.3202323,6.712967,12.382061
0xa702488d5ed9e785a20303a7471023e7210a9ecd,1.7440267,7.6506605,13.071296
0xa716706dcad2e4460a53b304d703b9a2c4450b22,5.140314,5.959669,14.767325
0xa72dd12b9329e6efe095c030f361131604a79586,1.4436592,9.811669,12.626141
0xa79209ea1068974df387b72a5034d07c0ae6aaa8,1.4116526,10.046948,12.652443
0xa7bb99a56c80276c95cbd231cc1f222c465755f9,1.430582,10.348468,12.93739
0xa7c6a3c3e6239b68a40c998c958489d03e66707a,0.6694495,7.770879,13.521924
0xa853a60b728b8ccd5e228b7e6045b826cd6eeb0c,5.0972095,7.693506,13.898705
0xa8755db6f260442a95d90c3eaa4b5243fc304697,0.36241513,8.407105,13.056639
0xa880d6cc607a05ea617307ab3b0d335e8d8424ee,1.6052297,7.57126,13.722284
0xa88cd544cf98db0859ecd4bc9d5d997ac8185d6f,1.1535735,7.4797564,13.288343
0xa8ccdcf9a2256a23504133c8ec1b04bc12a516df,6.7073865,6.227076,12.880975
0xa900092b2562235081d9a775aa2a26cd1b19c425,1.2914324,9.896064,12.497394
0xa93ad23df7787e595838f58eb30f1b2142c030fb,4.395393,8.086636,13.196208
0xa949c5d04f305efe3b65e41325de07668e1a9ee3,5.7824335,7.7220874,13.054088
0xa94aa4b150f708432d80d2db631832804734d705,5.053748,6.760043,14.4337225
0xaa3f51a8095d030e38317e917839c87315300bee,4.6420045,8.051829,13.04165
0xaab4dfe6d735c4ac46217216fe883a39fbfe8284,5.4789076,7.4287972,14.387678
0xaacb5380c72eb4780ba6f7247075aaf9da835883,5.1755967,6.8335185,13.677401
0xaae2f9fdd478427fb1ff1ec8789ed009347c5745,0.9833897,8.52363,12.615937
0xab0c6b87921cfa8482fe27b76c7ed27fa243c27c,5.340582,7.6988435,14.017524
0xab21291b630b03e1e79bc087ae03d1855c8d86ba,5.0586076,5.8905687,14.386733
0xab35235955acb89131d4a5015cdeecb0d24017da,2.392484,7.557469,11.080093
0xab625f3216f1c209a1c069b29491c3009f258292,2.3933845,7.514192,12.883255
0xab6521fb5dd9961da780d1f82e656771d1032231,4.393936,8.699197,12.954308
0xab7f9f687c035825ab5bb338a942b39ef6faf0c0,0.055277575,7.945255,12.473841
0xab8e601812673123093f4e27df23826bfbaea49b,0.7140622,8.218815,12.5407505
0xabcaea50f029aca1204a5ff64150279871dec56c,5.0591397,5.379639,12.933631
0xabd9bf5d961cd5dd2f40d0574334649661802e68,2.886011,10.650856,13.411895
0xac7476e14f768e3e67c195e79c2490dd20c70127,0.98167026,8.895056,12.254421
0xaca01c9d52c6a2a439651d5be69cbfa0873628ad,1.3072513,8.427827,12.585257
0xacec3accdb28be1e1e7fd2fd06e153e382fa6063,4.067404,9.120906,13.959422
0xad4518b0dd47c6601ef2bd8e2c19dfb4baa5b8e1,6.836946,7.387566,13.157006
0xad59dec129b6f5b3543b04492a603fc45b2e4fc5,2.9801805,10.387139,13.298662
0xad993eb8260e06da778a2b6adfd3830cf9129224,5.0666814,7.1428347,12.127708
0xadcf1c25c9417072708271e8ece7c3675e2b2be8,6.837755,7.326645,13.139735
0xaded86bf6e6fd72f78dca132af112fa36230809e,4.8681874,6.57948,12.239819
0xae68ba3561e49dde6818a8d78a4570b634759b24,3.1776488,6.4875026,12.417785
0xae92278e1a194220dfbe209f4794c7513ca7f580,0.5877372,9.644937,12.827641
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,5.2211113,7.0140123,14.4010515
0xaeb9524147d59190fe3652d3215c3b3f50f391fe,3.740176,8.79265,13.162579
0xaf68caebaa151dd592112a07e2344b3950e13561,2.271966,7.258979,11.241836
0xaf6cdefeb36c0059486c5d4fc127898b7d0a7db1,3.9762292,6.393474,14.1642275
0xaf8315cb34841fab2ee94c229e45dae7901cc217,0.5175175,7.8674674,12.497977
0xafce8249317d554902292b5590b08ddd8c0df713,5.0491915,5.8247333,14.244813
0xafe7a09e5ae06f04a6a52813c869d01dba501520,1.7437552,10.092959,12.842417
0xb002318e7800836974018ab0cdce6a69161588ca,0.41053107,9.481677,12.780968
0xb054e71293e24acc83b50880d31ebbdbdebb9ab2,4.235854,9.07384,13.354874
0xb05ed8d08af44a4decb46fb24a27302921be5917,6.5373435,6.774261,13.134336
0xb0767b217fb1530b064bb1f835c57c047c08ae72,4.089655,8.977792,13.386471
0xb11259b152b5c32eed8d788a0566775b57328c0c,4.5169888,7.879753,13.258468
0xb141e5281265988bc271244c29fe9b44c3f780e6,1.224274,8.972161,12.434539
0xb1694de2324433778487999bd86b1acb3335ebc4,6.125252,6.6997313,13.337071
0xb1c517a30cb7cea401a538f6ac8160e75bba65dd,4.0064664,8.501002,14.156963
0xb1f431527a1c7ac13cf87075f1bd2e07af6b5892,5.1180305,5.3441205,12.973503
0xb20b39a15a72e203c752dfdcccc3c6a4e37dd2ff,2.5141988,9.4601,12.956393
0xb235769014bd63de9ef56995b291c26ba13bf561,1.4478902,9.457,12.126994
0xb294909b2b1da1fe6ccc963dc673bba9f41ccb99,0.30496043,8.530809,13.49275
0xb2a7131040bd752a98861dc8b2089a5ccf767836,4.363329,5.69756,13.397547
0xb2e3acb1dcc359eb89699dbf5d0cd43600cdb668,4.2888227,9.072911,13.143039
0xb3162a3c788399d9ec236c67a5af083dd78c8022,0.91613495,8.705143,13.769648
0xb3754a0f3eb56fb6bf6eda48dc503b9979f4d883,4.86974,6.579958,12.396084
0xb38a8227df6dd21223919dd94da17923809ea1a3,4.028079,8.965066,13.9650955
0xb3e343f5bcecced6325928a2c199b9a161f3e238,5.26069,5.62691,13.92027
0xb3e475368ed0fa0ad23c04de0423d48a0758806f,3.9335513,7.431799,15.212373
0xb3f4dc6be3f023ae493622ae49ca4e0affa6d9d1,6.6566286,6.1329603,12.8614435
0xb3f876c9972339a1405346b1a8a27204f0bc154a,6.2632504,7.433616,13.065548
0xb4192ab96664248c260f9b7e3ef5d55b55b55384,5.187596,7.802243,14.037091
0xb49dd0f80e827d59027dae0da689adea7890c2ca,4.611648,6.0722117,14.380429
0xb4ab53a1392816ac685be2f60d6e807dea91d207,1.131555,8.470402,13.976644
0xb4d96c7387a45fa2cb170fa1436a86640ab00eb1,0.3628609,7.6681957,13.556507
0xb51a9a44a8558c04ae821ea1088ab5857a4a7ca1,3.3653753,6.7504,12.626163
0xb537ef40717b400ee2c38a200d859a37ab577e9a,5.1059875,6.0750575,14.769656
0xb58216005588bc45bd342a2525d52e05c69d13ac,-0.0340743,7.9646597,12.777984
0xb59688d2512fda5263f3d90397b3ccb5ee941417,0.91100043,8.100797,13.000107
0xb6210eb2662589db1eb6796c81d3f017645414d3,3.8716986,9.5515995,13.24846
0xb6f1d510a8e18a9ba14cec92791c026f8f3b9072,3.5387943,7.1805816,14.320313
0xb743650b4f77bc022e0f5cd7dd7b742d791c521c,0.34911895,8.001898,13.783666
0xb756c89e73c8711a881c009e10f79b1566f80cdb,6.434936,6.3087306,12.532423
0xb763e8b9208a5a0bef08f200cfc76c0d03e7a5a1,4.690152,6.008673,14.024802
0xb7789ab9f0d568e0aa5469e3cc8eff8682fc8673,5.2997165,7.7508936,13.530621
0xb786074078d2cd10146521b500cfd8a154c13b2d,5.697649,7.6270995,13.774806
0xb7a869db5c694f5fd833b158983f351a9738262f,1.2805936,9.441658,13.412108
0xb7ad15ad3457d8b4a3f9c5007bbf27c1f80092bd,4.497503,6.819077,12.421237
0xb7dbcb88405517f71f9d37db0a9bf2d86b0972c5,2.7474763,9.204882,12.772949
0xb847748c6119d1d91a6613d549d041242cbd1c24,5.6457806,7.58669,14.240794
0xb854f7f40f0f3e1801fb6d8828b6f6dd97ebf33b,0.4230149,7.8197403,11.964006
0xb89df51412ae506e83679267c12140ed340599e1,2.256297,8.908163,11.670519
0xb8c104b71db6b86e581c0f65fd80672e3e653b20,1.4318551,8.637941,12.033218
0xb8f43ee0513e53309b9d6d6a42dce8fdb694b04d,4.718997,7.4193645,12.348537
0xb9022d736e1380a322bf9e8c1cca4b0c8eeaa09b,2.5372622,7.357613,11.187362
0xb9b59769a0a92cb7e0f335606460b32aba9df895,1.3727481,8.79956,12.035289
0xba5f4f92f396e6de20d3dae5eefa65f4ecca806a,6.6760225,6.2041135,12.722811
0xba6de73b64eca3ff95c4ab7e5328912c360bd003,4.8488464,6.236455,14.646157
0xba939edf38c0ae0cc689c98b492e0535f43e4550,1.3488913,10.187549,12.7131
0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0.43435973,7.6883335,12.6892
0xbb475febf78b528f4f0d4ae1a12541406565199c,1.3928719,9.2300415,13.741369
0xbb610f103dbdbd7596857918b1f0aadcd4743877,1.2695096,7.7883677,14.290154
0xbb8809c3b90f2b7a8d2ad576005e596cb79a6330,0.95742637,7.59995,11.869694
0xbbf7d7a9d0eaeab4115f022a6863450296112422,0.8175874,7.3038187,13.295051
0xbc433ba7c34752448c5361e5ed3038628a1753b0,2.2602737,8.267948,13.846735
0xbc5bf88fd012612ba92c5bd96e183955801b7fdc,1.7039316,8.836578,13.522466
0xbc80d11005f958934735d61f5b71f05060cb1d9c,6.347993,6.6418834,13.213416
0xbc885692418ba89bab77a43e6e1d66736a4d0910,1.1567991,9.623257,12.211872
0xbc96c07aabafbd813a21eb88cd4ce4a5b458c9ac,1.4143451,10.329104,12.945692
0xbcb75d7fabb14f28f43c109de116d28e15dd789f,6.8562946,7.4204564,13.230605
0xbcf128c44cbb52a14c395a4e5b66591902cf8bf7,5.262295,7.034609,14.68582
0xbcf828248672d3cdd7e8e375388f05c6be0ae47c,1.1561244,9.55968,13.406495
0xbd03ac5d302b76deb5820117ebfbb1600c718a47,0.8701207,7.922708,12.258124
0xbde7d5dc6eeae1b0cac8d10edb030b2a274fa3dc,3.3538115,6.6776237,12.474368
0xbe3a0ebf8601c8730d676416f1bcdcbb526eb1df,4.586223,6.2546763,13.781569
0xbe524ebfc0092dbb782f7022c473aa76fdbae9a5,3.7566156,8.692448,13.026907
0xbe60643f8506bb02de678f9861ab9df0b6f83135,1.2697089,8.3270235,14.145204
0xbe7a6bda55e5e872024d450af22c1aa08e60b9ba,3.7143977,5.9256635,13.242232
0xbebde2013546b3dd76283c58c5652ad0e3bdad52,1.312513,6.8501673,12.1741705
0xbec16539d77067976b8c807148b2c36ed9731fde,4.705032,8.81352,13.674172
0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,1.4148628,9.206151,12.185958
0xbf20ca628a724247b290d10c6eb1cf7dad44edf4,1.7608756,8.398452,13.847643
0xbff1def5f6c32475a57bbba43ad4f31acf67b1a4,3.7519102,8.772463,13.527096
0xc01edbb96640442257227f481e30f78eab45ff90,4.6913915,8.075308,13.992085
0xc06103cbd0ba469640d4139621977f65ca8e7041,4.8716044,6.232733,14.751137
0xc0ab956f36d36f6c1fe4f50450407a832ad911f3,0.97503716,8.456696,13.99272
0xc0c0bf18b2b5cb27dc25054be25f977e0c330393,3.3628802,6.3882804,12.5193205
0xc103ccebeef6d0f4cdcfcf3702267570c122c2da,2.3614612,9.079549,11.754738
0xc1f8aa0d8832aaf9986673c2099d8fa0fab618db,5.1279764,6.662044,14.556764
0xc1fd39727cd10fe97ccac228888f025309560a93,1.3081598,7.874499,13.055266
0xc29942b172a7f8b9d95f5bb221a077a5282a0215,3.081079,10.576419,13.45955
0xc29d294b9c254d20ba7e20923f31a8fe91d4faeb,5.4902463,7.8034353,13.861588
0xc2d25de009756d3e2ff8a69fd68a02dd7679a8a2,0.35054442,7.5321374,13.465091
0xc2d4ff17906940004b25884779c74aecda24fb83,1.5719031,10.399945,13.135718
0xc2f3a965e92aa4017d17f925f3df337127bb02ea,5.117833,5.3480854,12.960698
0xc324f6282a0190386505faa74de5d14cf2cd1b7f,2.2733433,7.874445,13.247174
0xc37d58a86110db1e8090a500404323eb7efe67de,1.3290216,6.7260594,12.298317
0xc3fee428d420118633661b813f01e32ba165a9ff,2.4375465,9.519746,13.191806
0xc436b9bd1ee5052be77e48a5662d5b095c3c5193,5.016035,9.016769,13.54258
0xc43bbd40a1bf61e27315682b8e0bad6243a50708,3.3603873,7.546375,12.771348
0xc4ca8f910702555f0ad3f81edf17dc82b0f98bce,4.6356764,7.726049,13.11895
0xc5981fd0eb8c61f65615ff75a1d093661566a0ef,0.113743104,7.8497376,12.407018
0xc64538ad4cd1ef3488e01911cee90c08c243363f,0.2934691,9.209843,12.698602
0xc646224852c03ce5eb15834fe8c4b550f1dc8240,4.990791,6.7355294,14.23042
0xc6bc7557069f7ba9f38d69f63a891a78d16c0da2,1.8603648,9.437233,11.832724
0xc706c87bcdc12747b8a7882dd047dc280b44d30e,3.824554,9.305748,13.016721
0xc75d9370c9f769b05baae78204a89854db920c1f,1.5997219,8.370009,13.367508
0xc8160b24922664d9b3cf7f0acbc149dc33917d15,4.121523,8.1045,13.659225
0xc81627434af14d5b35d808f40227d18d41c35c64,4.0925455,5.7976117,13.304863
0xc81dd6c8424a398f48883ab798f4af06f1fefaec,3.5381706,6.2343526,13.643522
0xc8c1ce90ae6e5afbe5a62362b3ba30664b0602da,2.8906832,10.509673,13.449844
0xc8eb3a7f5ffa882c6ee9f689ee57800f9eaf5f1c,5.447906,8.651128,13.483026
0xc9ac7d67d204257cb1063c710630c676e05fb378,2.2538128,9.294783,12.914168
0xc9de7feccfd93e89b52e4ea019b56ea1a3e56f5e,3.6312318,9.557615,13.1938305
0xca2460f2d3a1294d4b50b816fa515c82ea7a7ff2,4.939399,6.0903077,13.340936
0xca9fde63b8c66a713a5c9531e5aca8ba5a7d50f0,3.4011722,6.530607,13.525462
0xcafe0099a4422a3862ee3612bb909c74fb767777,1.4328723,8.1336355,14.146596
0xcb15941180ed7cff8b3547117eca6b78cbdeaf9c,6.5833764,6.7788987,13.066569
0xcb525be5530b95a1f3b2056f380ad3be61a648ea,4.622512,5.6930003,13.141062
0xcc1159ebaed7316a43cf6c6e76d61a2f6fa65e26,6.5764756,7.6725616,13.317763
0xcc16e864b9a409b4baf544f09acf6d8f1b5d0e3c,1.4588836,9.638214,11.874496
0xcc9bd2bdff4a835c11861c9b6b1061ac51f661b5,4.654931,6.1928144,13.894129
0xccade4cff1224e46961a68964da1ffdb991277b1,3.5532827,7.066284,14.152513
0xccd7dc28a9d9a3774b973ab525b65ee6cf3dc0b2,0.28876087,7.542625,13.528572
0xccd93fefa25bd544be61388fc0c537e60cb0e9d2,2.0308056,8.587661,11.238758
0xccf135ab352d561a15eb7be2a243cc4fcb7f0ab1,6.6970463,7.1955643,13.094125
0xccf343eef0c5f2590ee30efc9f564b33aeb3c7e6,0.87336415,8.234363,13.888571
0xcd1c932a413868c3c84e73e195bf34c1ba4ffec5,5.0970573,5.919525,13.801272
0xcd353d93f3f9fc70f248dccdc944da768b55d6b2,5.0476975,6.0739474,14.788962
0xcd646012715e42c750a45d3fefbeaba3d0dff33b,3.5008807,6.653508,12.816327
0xcd6cd380329759474d36c2fbc7b9a13177f38bd9,3.3126187,6.867388,13.060715
0xcde682fc64f38967b71cfd00803d4ba3d60e49d1,2.276958,7.6853004,11.081228
0xce15923666fe8bfa84e9518b0f4a3512a55ac2de,4.314657,8.760914,12.930348
0xce3459424d2b171851eb8627636b2b1b4ea1786b,7.027551,6.4133487,12.731781
0xce41adb378d566bfd7a465354122332e0c9dc5bf,1.0547539,7.102937,11.999136
0xcf75d37154240a64efd59849e1d5e9b29743de71,4.8487873,7.0106587,14.713772
0xcf7cd8def28187571127c54162bb752200efa547,1.9479835,8.489495,11.936213
0xcfd732f96b1c156511198e5e2172e0895a7ca74b,5.5346622,7.559147,14.156186
0xcfda9610dd28e9ff74240a1d4136e87a77e6da82,3.6728425,6.1872773,13.514904
0xd0254dd9c10498b256b6ec3bd8de37a9ba4329de,2.9982493,7.7102027,15.302966
0xd08a4557671ca465e7bba41110a93148c90f9931,4.272589,9.325631,13.032229
0xd09fa948296e54d1ab73a0497c16403a08a84732,2.7392764,6.584362,12.268819
0xd11a880a60b889f9e88d260a3be04accd60c0efe,0.7287294,8.309196,13.891123
0xd26a77be873cdc25f0238634326f85986e6cbd1f,1.6337905,10.365223,13.076341
0xd28b8c38aecbb8a5565e9cb29236c509b772a999,1.2557337,9.244637,12.441256
0xd2e1acc0839231a039fb35e646870f276131a46b,2.2692213,7.7195697,11.056182
0xd2f03635901956b950737bbf02463dfad9f2e9e1,0.68543166,8.0248,13.768215
0xd36bd5ca74a91d1a416434d703fe20495f43ef44,1.8569101,8.400363,11.123872
0xd3efffb8c6c714ea0ce470cce196675ec86c68ce,2.3296185,9.107639,11.719106
0xd3f65b9a79950f51af28a229578352595229b76c,2.66668,10.546014,13.40017
0xd487e26c62ed8c28ce3cc70b5791e501c2934982,3.0144072,7.7031965,15.341239
0xd53e635128df41e1c0903349ebc117645b196794,1.777037,8.121598,13.532319
0xd598516dcc699ced64ee441b20f41cb2eff9c098,1.3790433,9.832084,12.89688
0xd5efacf049100c0f7f5629cb4dd024df5aa07040,5.1214776,6.1715274,14.73048
0xd606825fadd40f72d6e0e3b7b6a7ae360d491acd,3.3748565,6.7842617,12.449419
0xd62e26d9a1105897f85359128a515bdbb1aed748,5.308428,6.0291333,13.809024
0xd63c228ea09e4d999f5fb3ed7d3529756e3a724f,1.5872991,8.744698,14.06704
0xd649f9651fbe32a961cf2746e2f9645d48617924,6.60439,7.625338,13.269295
0xd6608f4027ee90db6dc45d0b4b8e2fb0a49c1f61,0.7319359,8.974404,13.226851
0xd670ced0fbe4e126f8f066d3d2579fe532f0b2ca,6.6604123,6.2047954,12.950442
0xd6792df4e2d5cccfb4962030ba3fce4628e5266f,5.5852704,8.3833475,13.584215
0xd68ea1233b1256ba9dd6a28395c00368273d3366,0.5234245,7.858848,11.974991
0xd6ef5649200101eb44ce8949f4cfb167b0c5a07a,3.09522,7.671539,15.373604
0xd73046d3c2a19f13f1fc4e061fb2898c372f0e1d,3.0064511,7.4927297,14.351454
0xd7906ff6eec3c00a66e04b17271d59e0cf31662c,1.374169,8.14085,13.16568
0xd7a678fcf72c1b602850ef2f3e2d668ec41fa0ed,6.888008,6.2883897,12.723037
0xd7b8209d95d4c05faaa505671211058d51529f55,6.036201,7.3183465,12.828721
0xd7dc29918d5869a6715e94338316529d5847a6f9,1.7519647,7.8638463,14.100696
0xd7dee6aa08a0abf95e8631645e1cb6bb923934ed,1.057876,9.601099,12.943878
0xd82f7d84a524b8e82de0cb3df1f04e338604fd8e,6.61128,7.1126075,12.775906
0xd831409a48d8b21d59245c12b1540a0820446203,4.6604924,6.8188977,12.852448
0xd8e96cbbcad00b28cefb95f8e14a2f076265771c,5.047599,8.026567,13.846321
0xd8f5d7223185fa2afcba07da4470ff6a862133ee,5.9103384,7.2894144,13.69559
0xd909ebb22d37bf8c0149f31b0c299d106f518675,1.3022401,8.306863,12.7516165
0xd91d986542fe4bc4f57c9636aa322612ae818c4f,0.08958066,8.398635,12.963881
0xd943570f7d7cf91621fc667f4149ff832a8ae93a,3.7531633,6.326468,13.043785
0xd94606128b20680539a719b07bca6cbc30786a28,5.017985,7.494281,14.389277
0xd94d0db6c59f7e6fe3d77cec69aa817121b40096,3.4500678,7.4432306,12.80295
0xd96a3304ea0fb4b6bee6ad555e874802dcd1ddcc,2.3726082,7.1211696,11.370681
0xd9d860a621535087e5dc4db775ad723630c34c75,4.6248693,8.063597,13.809156
0xd9f90dfe7b9375704753e53584e70e6d4f890388,5.4388967,7.8510895,13.642247
0xda2a9a32ce481b006dbc39df72caa953ec455d3f,2.903483,10.685059,13.479433
0xda51323fe9800c8365646ad5c7ade0dd17fdc167,1.3460697,10.072917,13.081706
0xdad058ab8e7509d605a8cf2bf7af1b613573483b,6.612768,6.8164306,13.080449
0xdadac68f07a1d73f388d2f50494397715409ee0c,3.4656012,6.3547497,13.307326
0xdb2069eeaa5eabb5cc5590a690ea3cc1f40d06a8,4.9512205,5.886072,14.472633
0xdb79fe310ea2972137d2a23658db0234902b517d,4.7401543,7.9682775,12.991902
0xdb7b0d23c740b81605c4b75543b4c1d40f9aef99,0.38146073,9.377234,12.700008
0xdb7cc6edcad37adbe3149948b17bf4b492a16a38,1.0734153,7.2880726,13.110072
0xdb871356f8935567bb9f7975edf9c649ab8989aa,5.0604415,7.0336027,12.892463
0xdbcc9132a5cf4dd5a2c4e1b5903f8c8038ef5928,3.515981,6.724875,13.360894
0xdbd1bac81ad581c7198c9d155ca468f32a0c29dd,4.775981,7.808546,14.325192
0xdc0ff96c1ddbad424478ef10a4c71cd64c76e688,0.42513976,8.153734,12.822314
0xdca131ba8f428bd2f90ae962e4cb2d226312505e,4.90211,7.238084,12.275651
0xdcac85ecae7148886029c20e661d848a4de99ce2,6.9599333,6.452934,12.817842
0xdd00270d347ea0fc0fdd82e9385fbef0682c24f8,4.7975993,6.1847734,13.389667
0xdd45236f43353cab68f316ff2a6c193d508a449f,1.2168319,8.634837,13.8089285
0xdd594463a4a809eb8bdb0f15b060aa38573f6a14,1.4122275,10.256454,13.134869
0xdd6ef05e4e8c99f51f236a06883899304aa9c20b,1.2027308,6.757284,12.439883
0xdd7959071ee964ee2bc280554a6704b064ffd0fa,6.356354,6.579358,13.295635
0xddbfce0b9e06f22f4dd411511ab99696f3a62330,4.9933767,7.669013,13.940167
