trader,num_return_days,avg_equity,max_net_deposit,is_kept,pos_day_ratio,avg_gain,avg_loss,payoff_ratio,mean_return,std_return,skew_return,kurtosis_excess,p1_return,p5_return,p95_return,p99_return,tail_avg_5pct,max_drawdown_synth,worst_5d_return,worst_10d_return,acf1_return,acf1_abs_return,ret_prev_equity_corr,mean_return_big_equity,mean_return_small_equity,num_active_days,active_day_ratio,max_gap_calendar_days
0x763fed732fd81ba75ebdc6ced5b7f1e02b12eab2,2,28401.8840160000,19208.9900000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0x76537e159ef79ff8dc8ae21ee0763a120262d004,178,71099.1567952346,22820.0000000000,1,0.5786516854,0.0526571483,-0.0367898027,1.4312973807,0.0149688262,0.0920911974,3.6103420253,32.9992252397,-0.2801583509,-0.0829174754,0.1495364312,0.2085876486,-0.1692500201,0.5619340873,-0.3651219654,-0.5010378571,0.1582116839,0.3309657027,-0.0833864711,0.0129650996,0.0170180921,177,0.9943820225,1
0x769232f7de58dcdb30659b34d9d51ded02537848,1,5001.1975960000,5000.0000000000,0,1.0000000000,0.0001074236,,,0.0001074236,0.0000000000,,,0.0001074236,0.0001074236,0.0001074236,0.0001074236,0.0001074236,0.0000000000,,,,,,0.0001074236,,1,1.0000000000,0
0x7694a41c888299bc08649546391f525d6bce46cd,19,13315.1613581000,9973.3000000000,0,0.1578947368,0.1052031365,,,0.0166110215,0.0576083865,3.5044077265,10.8961869248,0.0000000000,0.0000000000,0.0684800376,0.0684800376,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2213388690,0.2213388690,-0.7909515293,0.0000000000,0.1052031365,3,0.1578947368,56
0x76efcb16d709a6bcc0c5759beecb66c1a88d088f,6,4289.4669090000,20000.0000000000,0,0.6666666667,0.6078168040,-0.3698469412,1.6434279598,0.2819288889,0.5534696875,-0.1631665565,-1.5997134677,-0.4165035740,-0.4165035740,0.6515600524,0.6515600524,-0.4165035740,0.4382744899,0.6915733336,,0.1773904118,0.8038170798,0.0000000000,0.2819288889,,6,1.0000000000,1
0x7717a7a245d9f950e586822b8c9b46863ed7bd7e,172,9767892.7471732888,23927383.8599999994,1,0.5348837209,0.0712180869,-0.0625210688,1.1391053980,0.0090138285,0.1027915333,0.9615765740,6.4805901944,-0.2779929019,-0.1171601198,0.1677715835,0.2614031157,-0.2176145222,0.5931618560,-0.6400100951,-0.7314908752,0.0061861993,0.1379495629,0.0490145890,0.0162179197,0.0016402292,172,1.0000000000,6
0x775054e47172f14130eaff0fd60d7477f8086acc,178,9848.0764190615,5001.0000000000,1,0.6067415730,0.0382967518,-0.0445710457,0.8592293753,0.0057082921,0.0820807366,3.6176011008,34.1669714014,-0.1830841574,-0.0979012627,0.1082220382,0.1830542621,-0.1571995888,0.4878174795,-0.5478971338,-0.5295851329,-0.2906918990,0.4851755610,-0.1893143749,-0.0038696961,0.0155039618,178,1.0000000000,1
0x7763b3d00801eab61a969af0f1f32ed176362000,55,5729.8930017143,4948.5400000000,1,0.0000000000,,-0.0296351593,,-0.0005388211,0.0039960041,-7.1465185421,49.0545454545,-0.0296351593,0.0000000000,0.0000000000,0.0000000000,-0.0148175797,0.0296351593,-0.0296351593,-0.0296351593,0.0000000000,0.0000000000,-1.0000000000,-0.0005388211,,1,0.0181818182,1
0x7786498ffb58bedc6c392a4a40789be5c2da240d,57,896899.1629460000,870188.0000000000,1,0.6315789474,0.0131287856,-0.0092609026,1.4176572309,0.0048799531,0.0140410792,0.0277595483,-0.0438154990,-0.0264380287,-0.0192552448,0.0260153086,0.0365910884,-0.0263550015,0.0423683814,-0.0352316556,-0.0427093023,-0.0454922951,-0.0243604729,-0.2049537744,0.0015735706,0.0083044207,57,1.0000000000,6
0x778661a9b01bfb961428e69d1bb341a5e79c1d53,2,5006.0000000000,1881.0000000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0x77929cf77d364678ace32fc7dcb90bd171a3ab61,17,15039.1455993333,10002.8600000000,0,0.0588235294,1.0000000000,,,0.0588235294,0.2425356250,3.6380343755,11.1764705882,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,1.0000000000,1,0.0588235294,41
0x77c1dca853d201165f6d8bbc66c7758bf620cff2,169,60575.8847396471,46656.2200000000,1,0.4970414201,0.0495401865,-0.0564389792,0.8777654601,0.0139368541,0.1187749174,6.1187169065,46.6356008994,-0.1756632000,-0.0851541345,0.0818493861,0.4001501398,-0.1502712787,0.3721461991,-0.3751995878,-0.4168194635,-0.1094865167,0.1200973018,-0.1131645261,0.0128767775,0.0150095506,116,0.6863905325,6
0x77cfa7efd4e8894409c46326dc28d300fe5b077f,30,1534.4585194516,1345.5800000000,1,0.2333333333,0.0238840783,-0.0417037193,0.5727085898,-0.0055480402,0.0254985028,-0.5388268876,-0.5198082527,-0.0565741365,-0.0547026230,0.0266161335,0.0329961562,-0.0565741365,0.1618291938,-0.1538927831,-0.1538927831,0.4052485997,0.6167898197,0.2213026160,-0.0055480402,,15,0.5000000000,78
0x77d0457f3f7aa8e81e116236f29d745013319bb6,68,35293.6316645072,52000.0000000000,1,0.0147058824,0.0157969261,,,0.0002323077,0.0019156587,8.0036756262,62.0441176471,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0151515152,-0.0151515152,-0.1259288007,0.0000000000,0.0004786947,1,0.0147058824,6
0x77d4aa158439c01cac7d726d1260ec627900ba35,162,54463.1897221718,48411.2400000000,1,0.4876543210,0.0388924301,-0.0295674810,1.3153785440,0.0038172905,0.0526867037,1.8525299480,13.9320456177,-0.1331157375,-0.0723869013,0.0698827299,0.1037121596,-0.1053681710,0.3644065055,-0.2291449583,-0.2940097612,-0.0762961828,0.0929090781,-0.0498772491,-0.0020646214,0.0098462502,162,1.0000000000,6
0x77f12d27fe3a7eda486bf899ee274562928844da,138,102169.0053536115,58732.1000000000,1,0.4927536232,0.1243678436,-0.1134062320,1.0966579302,0.0037578053,0.1941795970,1.3222147359,9.4790230268,-0.4797942875,-0.2926075542,0.2337256159,0.4615443534,-0.4507593723,0.9781570297,-1.5690502110,-1.4907179163,0.0937270683,0.0937385573,0.0978607504,-0.0060212642,0.0138244945,138,1.0000000000,32
0x77fee2df7bad4f1db93052fa82bf78eaab771a16,98,29375.3864647576,15556.9400000000,1,0.5816326531,0.0663267402,-0.0517399998,1.2819238579,0.0169314714,0.1295116966,4.5846126673,32.6969307102,-0.2988682127,-0.0943855744,0.1501222600,0.3848113897,-0.2031711510,0.4077162860,-0.2574409179,-0.3273144123,0.0317280919,0.1057598378,-0.3616866288,-0.0126914102,0.0477886397,98,1.0000000000,1
0x7810bf10e7e275fec9c18e043c97309031bdecc2,173,16701.2882668621,20000.0000000000,1,0.5549132948,0.0397527698,-0.0427598812,0.9296744670,0.0030274858,0.0787321321,2.4509489634,19.2653046373,-0.2051858685,-0.0917426323,0.1111027070,0.1861895800,-0.1587457455,0.4361195296,-0.4816222264,-0.4371380880,-0.2812167097,0.4361515213,-0.0541563785,0.0009438536,0.0051353463,173,1.0000000000,6
0x7810c4ae2353813fe773e6f9d785ecfcb6525e43,4,6585.8004780000,46178.0900000000,0,0.7500000000,0.5463709326,-0.8681381597,0.6293594246,0.1927436596,0.7963677089,-0.4147085599,-1.5867957235,-0.8681381597,-0.8681381597,0.5355524732,0.5355524732,-0.8681381597,0.8681381597,,,-0.3225380566,-0.8952170422,0.0000000000,0.1927436596,,4,1.0000000000,1
0x78153a9e6237fc27d5db1eed25cbbda643d4172d,12,2975.1359167692,2974.9500000000,0,0.3333333333,0.0000877811,,,0.0000292604,0.0000797278,2.6677476469,5.3883238474,0.0000000000,0.0000000000,0.0000612655,0.0000612655,0.0000000000,0.0000000000,0.0000000000,0.0000748869,-0.1477192826,-0.1477192826,0.6499628906,0.0000292604,,4,0.3333333333,1
0x7820b1a293c349e5f8b2ab9d853d90b2450a789d,2,5566.6735506667,2498.4100000000,0,1.0000000000,0.4142144866,,,0.4142144866,0.5295218112,,,0.0397860231,0.0397860231,0.0397860231,0.0397860231,0.0397860231,0.0000000000,,,0.0000000000,0.0000000000,1.0000000000,0.4142144866,,2,1.0000000000,1
0x785dc7204e2da8694c045e615562e946aadbf914,159,28187.4663239125,42494.1400000000,1,0.5283018868,0.0376888328,-0.0520673327,0.7238479644,-0.0046489811,0.1251481580,0.3387952665,43.6749704238,-0.5065178777,-0.1035409117,0.0767830552,0.1508551083,-0.3060329150,0.9808549334,-0.8994173679,-0.9810083628,-0.0465893903,-0.0022741514,0.0433330673,0.0081763607,-0.0176366690,159,1.0000000000,12
0x78d0c2356dc952307da3d45184593ecb8350c3b7,68,4660.3629479275,2000.0000000000,1,0.1911764706,0.0988147637,-0.0531942006,1.8576228745,0.0102861136,0.0714727135,3.3563400849,14.6271941701,-0.1129053568,-0.0871074785,0.0613793439,0.3518744552,-0.1022604228,0.1901779344,-0.1840976830,-0.1840976830,-0.2639315474,0.3114792980,-0.3375536001,-0.0024704065,0.0238157560,24,0.3529411765,24
0x78f6c2458b53d0735208992c693bb2b2dafebb52,169,42250.6087011059,29927.6500000000,1,0.4852071006,0.0547519986,-0.0444689943,1.2312398658,0.0036737360,0.0714939500,1.1435029892,6.4706607325,-0.1778688527,-0.0836824848,0.1077162817,0.1746534810,-0.1486425498,0.5304442289,-0.3727729628,-0.3929957477,-0.0002447150,0.1901347686,-0.0132511304,0.0032582332,0.0040941852,169,1.0000000000,6
0x7917bb7eab4c6b34b634a1ad1682e34d00e2accd,2,26811.3870223333,9999.9900000000,0,0.0000000000,,-0.0011654604,,-0.0011654604,0.0015257070,,,-0.0022442981,-0.0022442981,-0.0022442981,-0.0022442981,-0.0022442981,0.0023307263,,,0.0000000000,0.0000000000,-1.0000000000,-0.0011654604,,2,1.0000000000,1
0x799d07c174233ebe5fe817b763fdc7f6446364c1,17,19398.1215888723,34209.7300000000,0,0.3529411765,0.0666033653,-0.0481033866,1.3845878653,-0.0076186506,0.0724256671,0.7351587259,-0.1513710242,-0.1060771659,-0.1060771659,0.1338686011,0.1338686011,-0.1060771659,0.1885831438,-0.1182650077,-0.1328801093,-0.0761306756,0.2316471863,-0.1955240541,-0.0270521940,0.0142440857,17,1.0000000000,1
0x79aec21aaf157d99e48830b43bc9884905c19c0a,4,6150.1850754000,6492.1300000000,0,1.0000000000,0.1187671830,,,0.1187671830,0.1021863660,0.4540698933,-1.6348281906,0.0210380273,0.0210380273,0.1340683817,0.1340683817,0.0210380273,0.0000000000,,,-0.3781861490,-0.3781861490,-0.5043975101,0.1367780848,0.0647344776,4,1.0000000000,1
0x79c59595c605ff658aade10d00b8bdde36ed4adb,8,8610.9556774545,11801.0600000000,0,0.3750000000,0.0306600944,,,0.0114975354,0.0158893576,0.4908044976,-1.8741217184,0.0000000000,0.0000000000,0.0305692505,0.0305692505,0.0000000000,0.0000000000,-0.0000000000,,0.7607489055,0.7607489055,-0.8635251608,0.0000000000,0.0306600944,3,0.3750000000,1
0x79ca2977402aba6b2e45504b94e21124f825a860,172,70737.5717006301,31416.7100000000,1,0.4651162791,0.0457525484,-0.0422853306,1.0819957578,0.0003834347,0.0765297590,1.2821925651,7.3792520238,-0.1970704015,-0.1090423019,0.1182793106,0.2605704947,-0.1646470070,0.6760664551,-0.4703013926,-0.7113568878,-0.0175891156,0.2517304339,-0.1234360605,-0.0003339931,0.0011177431,165,0.9593023256,7
0x79cc76364b5fb263a25bd52930e3d9788fcfeea8,131,3085828.3248277651,148254.6700000000,1,0.2137404580,0.0344973948,-0.0255874814,1.3482137722,0.0011231118,0.0357199970,2.1466293768,18.1134784812,-0.1203304303,-0.0448030698,0.0495050970,0.0906376979,-0.0810697647,0.2298082827,-0.1775146883,-0.1775146883,-0.0056976399,0.2404423569,-0.1825617339,0.0001698328,0.0022511587,57,0.4351145038,32
0x79ce160c96df1a6134730a3cae977676c8c40310,172,27917.8688468497,33575.0200000000,1,0.5116279070,0.0675631652,-0.0479167651,1.4100109860,0.0111659899,0.1128054984,3.1766541805,30.7927149871,-0.2059730741,-0.1002920223,0.1250783595,0.2640978469,-0.1978270438,0.6590516950,-0.5233413319,-0.7679734641,-0.2445578671,0.2968197458,-0.1294833201,-0.0021472715,0.0247925046,172,1.0000000000,6
0x7a5a42bd6b1fd13368732be8a7b63e06064e0394,172,604688.0728337110,400000.0000000000,1,0.5465116279,0.0503758566,-0.0457862837,1.1002390358,0.0067674442,0.0760487245,0.9031833259,7.0033896499,-0.2360186947,-0.0902566747,0.1203951590,0.2226330055,-0.1754057907,0.4840573082,-0.3304488416,-0.5889194419,0.0547781726,0.0609470411,-0.0771965083,0.0055488455,0.0080147158,172,1.0000000000,6
0x7a6d5fc57f6906f337c48fe2763c3a501304f79c,172,2914637.9507795433,4140395.8300000001,1,0.5290697674,0.1199094875,-0.0950536077,1.2614932821,0.0186768671,0.1572253845,1.3733984933,5.0895565218,-0.3320837324,-0.2001356360,0.2851454487,0.5670778288,-0.2696018060,0.7136505614,-0.5418380951,-0.8429343501,-0.1884570210,0.1218640519,0.0341475123,0.0241077908,0.0131181570,172,1.0000000000,6
0x7a6e41ea4edced41207660e6c0f16345cdd6150a,163,959.9816742683,1172.9700000000,0,0.4969325153,0.0221075919,-0.0137536913,1.6073933395,0.0049107311,0.0384138421,5.2722183071,37.5310086048,-0.0512544465,-0.0293553853,0.0464526389,0.0731942569,-0.0434047498,0.1544241208,-0.0852855592,-0.1651766653,-0.0231149060,-0.0127800778,-0.1003877009,-0.0006933704,0.0105840190,153,0.9386503067,16
0x7aea4799452f25d50386e81029794e0ebbb6ec06,178,433030.0498553967,187094.3900000000,1,0.4719101124,0.0700077859,-0.0551197784,1.2701028189,0.0039291845,0.1180008270,3.3718181705,29.2806341516,-0.2490982901,-0.1408770361,0.1203471439,0.2732661896,-0.2292332848,0.6709707171,-0.5613395017,-0.6458175341,-0.1320474042,0.1482954798,-0.1522763709,-0.0019457643,0.0099376549,178,1.0000000000,1
0x7af0b7a51c6bbf3970a5d0c79fc958f3d5ec58b7,178,170510.3407669106,187053.6500000000,1,0.5112359551,0.1012317986,-0.0808170687,1.2526041864,0.0122528578,0.1194745601,0.2562103299,0.3285910909,-0.2870106216,-0.1783618312,0.2489412703,0.3196497293,-0.2316305860,0.5637235894,-0.4410573625,-0.6295524538,-0.0203780326,0.0076446472,0.0255554024,0.0182992053,0.0060690934,178,1.0000000000,1
0x7bb5367d1584f3421342f22468cdde4be99ef8db,124,19829.6752292800,18586.9100000000,1,0.3306451613,0.0053829795,-0.0055084753,0.9772176824,-0.0000414946,0.0079454274,3.1777379572,28.9678999990,-0.0201334817,-0.0094679273,0.0077259874,0.0153686020,-0.0170678075,0.0661932412,-0.0403301068,-0.0494972548,-0.0307648097,0.0298201896,-0.1940493351,-0.0010367713,0.0009864141,82,0.6612903226,16
0x7c45b26c41c29330d042003cb312e73a3912024f,163,200326.7686619939,293017.7200000000,1,0.5153374233,0.4223234701,-0.3965520165,1.0649888349,0.0254451667,0.5751799576,-0.0041764036,-0.3674852649,-1.0000000000,-1.0000000000,1.0000000000,1.0000000000,-1.0000000000,1.0000000000,-2.4736253779,-3.0445428188,-0.1638987566,0.5293077202,0.0548574463,0.0901975187,-0.0401065970,163,1.0000000000,11
0x7c542bc686c47e7f6f77dc807024540085343e21,173,95644.2013272126,140148.0700000000,1,0.4855491329,0.1296636038,-0.0906735342,1.4300049614,0.0163109721,0.1790223332,1.6660813569,6.9742996441,-0.3847801167,-0.2163721587,0.3386643605,0.6012654406,-0.3331199007,0.9366914297,-1.2609462018,-1.2916681630,-0.1237406190,0.2667158816,-0.2646960842,-0.0088322522,0.0417465595,173,1.0000000000,1
0x7c976f00e84db0b44f945fc6d7fad34b43150a1a,146,2775774.3805611772,5269387.4199999999,1,0.5068493151,0.0642680286,-0.0498345280,1.2896285196,0.0079982746,0.1148602796,4.3155126582,28.2455814681,-0.1938467984,-0.1090249388,0.1228829710,0.2743304251,-0.1635255814,0.6649483269,-0.5193004910,-0.7753574269,0.0790159017,0.0244953168,-0.0031523889,0.0101840723,0.0057517604,146,1.0000000000,17
0x7cb240f9b12e246e727a84bfc13fee5cfe96b674,178,24231.3990473743,33333.0600000000,1,0.4719101124,0.1383491945,-0.1005774296,1.3755491168,0.0121744604,0.1670783344,1.2350188842,3.8994880771,-0.3742868807,-0.2173749356,0.2973682945,0.4914387861,-0.2876040166,0.7577787199,-0.8603830015,-1.0481342920,-0.0983468866,-0.0421114432,-0.1793162595,-0.0218991795,0.0470225012,178,1.0000000000,1
0x7cc02eb6c974409db723f4f32f827dcc1cb8ce34,41,2130.3966058571,38001.9400000000,1,0.0243902439,1.0000000000,,,0.0243902439,0.1561737619,6.0907767137,35.0731707317,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0243902439,,1,0.0243902439,6
0x7ccf204e00d31b392ccb1a752b6855cfbd14db81,178,86885.2163127598,24203.1600000000,1,0.5505617978,0.0544841135,-0.0478963069,1.1375431012,0.0084704414,0.1191864753,1.5257693519,40.0778776883,-0.2367050298,-0.0971457802,0.1113655919,0.2555151525,-0.2305944076,0.8399216021,-0.7672991332,-0.7620220315,-0.0310481927,-0.0230356063,-0.3316529135,-0.0154360510,0.0329202632,178,1.0000000000,1
0x7d5c17cddaabc227c7d1a34ac7f6cdfda6985d48,118,43211.0267041849,22018.6200000000,1,0.5084745763,0.0638201852,-0.0508023516,1.2562447052,0.0122161067,0.0797985525,2.0035106719,11.2438618623,-0.1324483618,-0.1072138693,0.1286155861,0.1538212791,-0.1336863470,0.3947571377,-0.2541958496,-0.3026983609,0.0091371329,0.0453258338,-0.0707611895,0.0102783159,0.0142207178,107,0.9067796610,15
0x7d6b355ba07f0db183c83450666300eb1c391722,134,5037.1883751111,19327.3000000000,1,0.2537313433,0.0706308389,-0.0464539110,1.5204497819,0.0064811154,0.1189974297,5.1405797104,43.9876537093,-0.3033712238,-0.0501664332,0.0506105705,0.1592703144,-0.1853428883,0.7234943538,-0.4786848848,-0.5178366975,0.0268609974,0.0009691744,0.0197105965,0.0147639979,-0.0031377160,67,0.5000000000,2
0x7dacca323e44f168494c779bb5e7483c468ef410,156,10449330.6713609491,8430418.8300000001,1,0.3461538462,0.0843860086,-0.0282829972,2.9836303405,0.0223210934,0.1424500739,6.2150397608,40.0481834802,-0.0813860707,-0.0369365971,0.0939500861,1.0000000000,-0.0928598254,0.2449689492,-0.1348910875,-0.1546574713,-0.0085615708,0.0182522254,-0.2127609375,-0.0012236346,0.0464773728,92,0.5897435897,21
0x7dbf212423c43880ab46a79beb0bcee839a22ec1,178,3178.0680965866,1000.0900000000,1,0.4943820225,0.0359283379,-0.0287075905,1.2515274609,0.0043762007,0.0850866074,3.8505797973,50.1443072920,-0.3073722053,-0.0631066161,0.0711577642,0.2349592834,-0.1721921834,0.6587737316,-0.4981488455,-0.5555400786,0.2012592185,0.2714707733,-0.0459936614,0.0014352432,0.0073839981,171,0.9606741573,1
0x7dcd3d37c2715ba41556414bc50decc1eb573474,52,9939.5165587547,9998.8500000000,1,0.0576923077,0.0440106673,-0.0002884183,152.5932125770,0.0025279840,0.0176907039,6.9266612909,45.9926085206,-0.0003354894,0.0000000000,0.0000000000,0.0028885896,-0.0002884183,0.0003354894,-0.0003354894,-0.0003354894,-0.0133256771,-0.0210365824,-0.9994747133,-0.0000090673,0.0087860437,5,0.0961538462,6
0x7dcf46fa4fc7cd89de5fd534f9833cb8da1e37fb,171,931.3794710872,1185.5900000000,0,0.5321637427,0.0504436924,-0.0598337581,0.8430640820,-0.0011480973,0.0884826119,-2.9151085192,23.7650438276,-0.2466235033,-0.1143933947,0.1153227555,0.2024102532,-0.2293928527,0.8431789984,-0.7905521892,-0.7963784907,0.0174856524,-0.0510959931,-0.1306239642,-0.0096833698,0.0074875901,171,1.0000000000,6
0x7dd6f02fef939cea86f0243358255f6b57a6cf0d,150,13827.4719052980,12229.8300000000,1,0.6266666667,0.0900932121,-0.2196908251,0.4100909177,-0.0050550181,0.2096572577,-0.5765535032,5.0047995936,-0.6052994553,-0.5156251219,0.1795132020,0.4604561752,-0.5759249022,0.9999935173,-2.6899468526,-4.7745013713,0.6733794674,0.5633957443,0.5121223615,0.0581868557,-0.0700061318,136,0.9066666667,23
0x7de8745a34d1380a2eb1e41d082a95f7e6862aaf,7,2825.1888232500,2999.9500000000,0,0.2857142857,1.0000000000,,,0.2857142857,0.4879500365,0.8783100657,-1.3714285714,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,,0.6324555320,0.6324555320,-1.0000000000,0.0000000000,1.0000000000,2,0.2857142857,1
0x7e09dfbba23d078e16f038b1ed4c558185c4be1e,172,130653.0832403006,150168.8900000000,1,0.4244186047,0.0107451041,-0.0037053213,2.8999115919,0.0037418046,0.0175408124,6.8191799026,53.9640564851,-0.0124167598,-0.0048147797,0.0137652346,0.0701441038,-0.0111741560,0.0295838002,-0.0285678396,-0.0293425526,0.0261689852,0.0254649630,0.0036982720,0.0039113677,0.0035641671,109,0.6337209302,6
0x7e0ac529ee73c23730363e9581454c1fcc432f87,172,2983.8571104913,2116.8300000000,1,0.3430232558,0.0140237449,-0.0095254900,1.4722334352,0.0009338177,0.0145665448,1.2839297830,5.7498606633,-0.0371799472,-0.0215546466,0.0217205055,0.0630241026,-0.0288402219,0.1176428116,-0.0727901483,-0.0860068588,0.0273393709,0.3839519669,-0.3034853228,-0.0005286054,0.0024306508,129,0.7500000000,6
0x7e19c25679a5f4cc1351e80d428ebe6df929adb1,178,120963.3540396313,5517.5700000000,1,0.5224719101,0.1141010352,-0.0966828149,1.1801583906,0.0134458259,0.1565499549,1.0583238860,6.1048653474,-0.3329148336,-0.1988170321,0.2027072501,0.4932681957,-0.3011981699,0.8703056796,-0.6941054461,-0.7645575320,-0.0492597207,0.0884367055,-0.1626058159,-0.0090046835,0.0364065742,178,1.0000000000,1
0x7e80e930359189486c8e1f7bd9e017ad0c59f2da,7,3468.2660960000,4660.4600000000,0,0.1428571429,0.0268470765,-0.1162159349,0.2310102871,-0.0293692562,0.0882431780,-1.8315929745,1.3220630087,-0.2280773910,-0.2280773910,0.0000000000,0.0000000000,-0.2280773910,0.2314387117,-0.2055847934,,-0.1349218669,-0.2429131700,0.6482416283,0.0044985195,-0.1140386955,3,0.4285714286,1
0x7ea852a2d9e31f41ff945908fd0bc02df969bcb1,74,35085.0492779733,20024.8500000000,1,0.5270270270,0.0475343787,-0.0302856910,1.5695325798,0.0107275890,0.0556084719,0.8287049630,1.6986704858,-0.1162095213,-0.0707511093,0.0886132803,0.1535187514,-0.0936335788,0.1803923286,-0.1301971643,-0.1459828975,-0.0254354592,0.3280630039,-0.2836681574,-0.0031624162,0.0253892611,74,1.0000000000,1
0x7ec4a22087e256ede14cb5f76089b5ae6cb74a1e,33,3590.8921052632,41967.8400000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0x7ef1c8219dec5cfd8ee71c7079bbe4c02ae5bb34,51,216422.2367917692,192502.1400000000,1,0.5098039216,0.0770548294,-0.0670499378,1.1492155244,0.0064152376,0.0957434875,0.2877652442,-0.0158161819,-0.1951986142,-0.1684162626,0.1684451232,0.2219182469,-0.1874677895,0.3981953797,-0.4375544073,-0.4093782754,0.1898929791,0.0111405327,-0.0920407700,0.0002140868,0.0128644345,51,1.0000000000,1
0x7f2f5c73b9a4c3c2c7eebc98c834c8090bd95b96,13,746.7438837857,6110.0000000000,0,0.1538461538,0.0619617030,,,0.0095325697,0.0232752537,1.8457729330,1.3339303623,0.0000000000,0.0000000000,0.0606103225,0.0606103225,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6563674566,0.6563674566,0.6593678818,0.0095325697,,2,0.1538461538,1
0x7f5698c34f131ee79eaf3151e0ad0c0b8ff30bc3,178,10506.3814232179,20665.8700000000,1,0.4831460674,0.1617110016,-0.1145388798,1.4118437502,0.0202171177,0.1907187415,1.2025746249,4.1679435471,-0.3530570708,-0.2494574753,0.3347558262,0.5151207713,-0.3161276420,0.8841481775,-1.1693896428,-1.6144472076,-0.0310717333,0.1030593129,-0.0880919990,0.0128215206,0.0277807966,176,0.9887640449,1
0x7f5943f48e26498413713bb1510adb20f90d0e3d,60,8875.8467346885,8000.5100000000,1,0.0166666667,0.0098896365,,,0.0001648273,0.0012767466,7.4877678027,54.0500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,0.0098896365,1,0.0166666667,1
0x7f725a5f3e5534493cb895fdfdaed6e124c8ea82,112,21903.8386369204,12544.0500000000,1,0.3482142857,0.0993041287,-0.0448438953,2.2144402956,0.0281728455,0.1098774698,6.3940190685,52.6524158787,-0.1188507910,-0.0444558638,0.1397083124,0.2402336195,-0.0965365826,0.1787026803,-0.0582837842,-0.0582837842,-0.2836907734,0.3007902924,-0.1999170659,0.0178009109,0.0401404622,54,0.4821428571,7
0x7f9571cc340883ff8781dca34afd8d07e3c8147c,178,4092.4793123184,3578.2500000000,1,0.4887640449,0.0110258254,-0.0089866204,1.2269156666,0.0007947435,0.0163052147,2.5200500130,22.6091510252,-0.0474518482,-0.0183968796,0.0224473215,0.0318721139,-0.0353875143,0.1706364728,-0.0668111680,-0.0927767726,0.0389402431,0.0357848678,-0.1268920826,-0.0002003875,0.0018124912,178,1.0000000000,1
0x7fad4c348250b9147db503f9aed91e2d935d96f7,178,151621.1349368883,214305.7900000000,1,0.5224719101,0.0994001051,-0.0863638889,1.1509452202,0.0106925799,0.1233377875,0.0844881599,0.2083397367,-0.3203664500,-0.1887925237,0.2263288927,0.2926028121,-0.2446192643,0.5142616455,-0.4191060220,-0.4872284561,-0.0357830736,-0.0644591658,0.0893612217,0.0167189957,0.0045292001,178,1.0000000000,1
0x7fb7350a682b2587cffde67f06505a5d71590159,46,2269.1697080000,2190.6900000000,0,0.0000000000,,,,0.0000000000,0.0000000000,,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,,0,0.0000000000,1
0x7fdafde5cfb5465924316eced2d3715494c517d1,178,36115887.9042005390,58549345.9200000018,1,0.5168539326,0.1158289806,-0.1028394664,1.1263086503,0.0101801804,0.1610802135,1.0103996750,6.1034290142,-0.4154026371,-0.2189981791,0.2600596373,0.4064786285,-0.3185235994,0.9155230243,-0.7851986215,-1.1694039138,-0.0504683211,0.0730069441,0.1396790845,0.0305009555,-0.0106024306,178,1.0000000000,1
