trader,style_drift_score,num_windows,num_valid_windows
0x8fc7c0442e582bca195978c5a4fdec2e7c5bb0f7,0.9795697645434637,12,8
0x8fcc8bf64de304c53a9fc4c34925bd72a6c934a0,0.97550375900276,12,7
0x8feb3c0e3ee18dfb4a408011510f0998ba14cbdb,0.9591479170243595,12,6
0x9075c8f93cd30c1015e6fbe9718f0bf2dca4e2f0,0.9629610647914079,12,7
0x90dad6c5d04d416864c205fa961aa7d5b2d29782,0.9825675930695162,12,9
0x91708ad3c4c8c060facf2900b508e030edc26c61,0.946411928211666,12,10
0x919bea57e3d2439e8bddd7e6be3281dbd2cfc2a8,0.9708357627222188,12,9
0x91d7ed568372a4cdd7ee827920839b2073c98287,1.0,2,0
0x92b585bdf2d67c0fe321108b863ca4617dd39fe9,0.9999999999972693,12,3
0x92c9d75ef853a2549dc460c2ae527fa9fb32112a,0.9999999999972693,12,3
0x93966e15e07becb89549c7bf7a98514b063d8b20,0.940958390085702,12,9
0x93d06fe55a98b64ba0b465f24f2de9b6676b1f8a,0.9306282244132292,12,8
0x940587add074ff0c4dd973b46018af4a73a81f36,1.0,2,0
0x949de68644d7457b9ffc5b6e22ccf7b46b023ef5,0.9999999999972693,5,3
0x94bb80230de02d34d2afb4fa8f8d7781985afb35,0.9999999999971146,3,2
0x94e1fcaf9e9a874ed3e55d962aa2990c7b6137ed,0.9999999999971146,3,2
0x95494598be091c63f90543abab37fb2594ad7670,0.9609640474407958,10,5
0x95b5653dfd12b0bc13c08297869621c9650aa6bb,1.0,2,0
0x95bfa1c0b133bb39364bd0f9feb8390cfb6a8af5,0.9609640474407958,12,5
0x962068a929dee5574f32bf8bbb255a64fc925471,0.9306282244132292,12,8
0x9660f151ffe595afc65e64d38a55285ed8fd2021,0.9182958340516042,12,3
0x9690bcfc1639abff887c8fb62b48ab787b2dba3f,0.9999999999972693,12,3
0x971fc0c9becffd708c52a195b8a87c27359e77fa,0.9825675930695162,12,9
0x97405e0c3a26c648be763b0dea2e1be6e9d1b3c7,0.9463946303544555,5,4
0x975f178fd8a566d98bc935340064c691fa4d8881,0.9463946303544555,12,4
0x978200972be739b0fdd41159128fe648bf38163e,0.9999999999971146,4,2
0x979175e9df167d049e786c6e38a819dcd1c27a23,0.7928362876478784,12,11
0x97a5b11030c9da93df7ae7cbdeac024c3be3d304,0.9999999999971146,6,4
0x97e87e0a699deab71756390a65b54eab729a3494,0.9999999999968934,12,5
0x9803e982c4eb6d9b9e416966814e7f9fa4363bce,1.0,3,0
0x9859d1542cbe5e17f3fd30501e900a7054e293e1,0.9697238998651408,12,6
0x988caf2d1aa1ffc52c666f67d9a3e13a72ba6e04,0.9999999999971146,7,4
0x98af32a3cc76d02a8a0d5709f6c38d77a767015d,0.9528195311118978,9,8
0x98c40917c68a955a7102e667de9bd39677307b2c,0.8096568334133083,12,9
0x98cec79d24bd44bc8452f0339da697d7992e4a15,0.9609640474407958,8,5
0x98d5c0b380e528ae8f1d5d75d0734622d9a2e930,0.9999999999968934,12,5
0x98f4cb6e8187f2ce3939eda8302f3b47d673b0f3,0.9697238998651407,8,6
0x996a189d8111a11e33ce2d37af415da0d608cdae,0.9629610647914079,12,7
0x99b1098d9d50aa076f78bd26ab22e6abd3710729,0.9629610647914079,9,7
0x99bfe8e92dcd439ec785c8d809ee2b4c929734c3,0.9795697645434637,12,8
0x9a1f196ed7d537ca8ebabf0816e2f87e28ee52fa,0.9609640474407958,12,5
0x9a377ec81c1bd51d31170bf8d7a7b6c5fbaded9b,0.97550375900276,12,7
0x9a4cdba56446a4429d23be738e651e1c24032d6f,0.9697238998651407,12,6
0x9a6c99729b04dcb806ff75fda301eb70c41007f6,0.9999999999971146,2,2
0x9ac27337bda3e211f6c7faebca314818c44d5dad,0.0,2,1
0x9b5b1931fa5838a891973f9877c7648c93ee80cc,0.940958390085702,12,9
0x9b8d24578e345c2c70d014b57cc7c913762126a5,0.0,2,1
0x9bc5cf674521a6e67f512ec1f46042d99f98e267,1.0,9,0
0x9c1e6856dcda3d1f163ab7bcbca7f3e0db8f6df1,0.9609640474407958,9,5
0x9c2a2a966ed8e47f0c8b7e2ec2b91424f229f6a8,0.9463946303544555,12,4
0x9c699b83ddf6cac6219ad4fc52539c0f2b4d948e,0.9463946303544555,12,4
0x9cdb7121f89e8135aeaf5e2bc8006233fe23f426,1.0,1,0
0x9cde2b9d159036d49a9cb98d0560efc928c139d0,0.9999999999972693,12,3
0x9da99bb7950b89ebb1d882bbb735f91b62f293f0,0.9609640474407958,12,5
0x9daa04af6eafd1ca40ee14e4aa134fbb124cd977,0.9999999999968934,12,5
0x9db82c502472d76742fdd69609dfcc6e01327401,0.97550375900276,12,7
0x9dfbb2ba3d2c3c714256eb6832e9aa742ad793bd,0.9999999999966515,12,6
0x9dffaaf1f97fd0a17ed02bddfc48843ccf7b6d8a,0.9999999999971146,6,4
0x9e66cca6526806155713e412c33ee6e791f43459,0.9609640474407958,9,5
0x9e9031061f85d5203e1a96ece24f439498e7a171,0.9463946303544555,6,4
0x9eb42f017e793512e4734f8785de605c4cb3a24e,0.9999999999972693,12,3
0x9eec98d048d06d9cd75318fffa3f3960e081daab,0.6500224216454689,12,12
0x9fb470376f12af151c9ce88bf7b4acaa13bad02b,0.9999999999972693,12,3
0xa004841ef541f5c1acf968c768ca158a10c66922,0.0,1,1
0xa01763dcdf2d7e23c3832b309a67ae51b509e910,0.9182958340516042,12,3
0xa080c59cbe8901e1d6a063a2517bc47759aefc42,0.9629610647914079,12,7
0xa0d024842a0364a1b1ca0cd09b2f1235acf87879,0.9999999999964029,12,7
0xa112c2ff4dcb953e711daf1cb9f100dca4a869a0,0.0,1,1
0xa11f83cbb07fd0327415bd424b986132e009f643,0.9182958340516042,5,3
0xa16991758e40c934e9e13d009a692851662ce00d,1.0,2,0
0xa1b6d8efbcb2fb750a84dbc05649fa4968034f04,0.8962406251774038,12,6
0xa1e03bcb1a36da135ca61b86dd1d6da9a9357489,0.9825675930695162,12,9
0xa231526b4905f25491d6a7577315a05f99e768b0,1.0,2,0
0xa24c5ca26c41cc52aeac1d6886d37f6dd5d6949f,0.9359446974425173,9,9
0xa2a204c9b6ba3d4d978b562d1753fcd54dd3f8ac,0.9999999999971146,5,2
0xa2a31c959a1d63964b20838219e6ac307b248d18,0.9999999999972693,7,3
0xa2dfdd8293df15f840267e499cb9a3c10ce5c986,1.0,1,0
0xa2faf0b0fd1267dd1e03ad2497376ef2dba88ce3,0.9999999999971146,3,2
0xa312114b5795dff9b8db50474dd57701aa78ad1e,0.43949698691862804,12,11
0xa3250f55202d57bcd7b04ab5fa256321eb44e29e,1.0,1,0
0xa32533a01bfca623badfaba89fa28c079b8671f7,0.9609640474407958,7,5
0xa38157f31371eec73fd878097c249f16472b066c,0.9999999999972693,6,3
0xa38f19c4ccbcfd64cff676d72c436f7e6239dccf,0.9999999999971146,2,2
0xa415c4ded17cac76a1d81a54d9f4aeb48ffd4dd0,0.0,8,1
0xa43bf99cf3367cb68eb5215d414e57fb2b020c87,0.9463946303544555,4,4
0xa4be91acc74feabab71b8878b66b8f5277212520,0.9999999999971146,4,4
0xa4def896580eb78603cb59167c87928cb52e657b,0.9999999999972693,6,3
0xa5040f2091420d5b4e6457ebde207f89e5421b03,0.9306282244132292,12,8
0xa5367338a7ed2e1387f762aa0fac9275b917690d,0.9182958340516042,12,3
0xa55773c74c90994fbd88389934abafa3b006c9d6,0.0,1,1
0xa581bb0ac1a7ec393e76ccd45de2bfff6146e213,0.9697238998651407,12,6
0xa5b1bf0579eb8463be37f5496e3e8878a63c5da2,0.9999999999966515,12,6
0xa5e3b79ebb74c75d6f415aa0b5892c83a3628fa7,0.9629610647914079,12,7
0xa5fd942d4badbab4fe84a9e10f565dd40d5f15ff,0.9795697645434637,12,8
0xa629738ba2a95783b177764116a511de752dda43,0.9999999999972693,4,3
0xa67ba7efa5c2bceb5239d9740a20c9eda9af7fd9,0.9999999999971146,3,2
0xa67bc60919b724fbdcd7888e2ad6db2366b1f127,0.0,6,1
0xa6bde2bb456610730be4279cb14d75635543f781,0.8962406251774038,12,6
0xa6f030d4760afba9eb585c5fa00748e10fee1dc6,0.0,3,1
0xa702488d5ed9e785a20303a7471023e7210a9ecd,0.9609640474407958,8,5
0xa716706dcad2e4460a53b304d703b9a2c4450b22,0.9283832117664798,12,8
0xa72dd12b9329e6efe095c030f361131604a79586,0.9697238998651407,12,6
0xa79209ea1068974df387b72a5034d07c0ae6aaa8,0.9999999999972693,7,3
0xa7928e73244b25c9c604faf3630a21d4310ffcea,0.8649735207151964,5,5
0xa7bb99a56c80276c95cbd231cc1f222c465755f9,0.916516443196496,12,7
0xa7c6a3c3e6239b68a40c998c958489d03e66707a,0.9697238998651408,12,6
0xa8525ac9faf31c382f1d4609c711dbad04640b5c,0.0,1,1
0xa853a60b728b8ccd5e228b7e6045b826cd6eeb0c,0.921185496585669,12,7
0xa880d6cc607a05ea617307ab3b0d335e8d8424ee,0.9591479170243595,12,6
0xa88cd544cf98db0859ecd4bc9d5d997ac8185d6f,0.9999999999966515,12,6
0xa8ccdcf9a2256a23504133c8ec1b04bc12a516df,0.0,3,1
0xa900092b2562235081d9a775aa2a26cd1b19c425,0.0,7,1
0xa93ad23df7787e595838f58eb30f1b2142c030fb,0.9999999999972693,6,3
0xa949c5d04f305efe3b65e41325de07668e1a9ee3,0.9708357627222188,12,9
0xa94aa4b150f708432d80d2db631832804734d705,0.9609640474407958,12,5
0xa970af0bdc6e6e24f909dc34733f3de10c7b5cc3,0.9999999999971146,2,2
0xa9afa2dacb28c32d072e80c5b3fda4ae1552fb0b,0.0,1,1
0xaa3f51a8095d030e38317e917839c87315300bee,0.9999999999971146,12,2
0xaab4dfe6d735c4ac46217216fe883a39fbfe8284,0.8962406251774037,12,6
0xaacb5380c72eb4780ba6f7247075aaf9da835883,0.9999999999971146,6,2
0xaae2f9fdd478427fb1ff1ec8789ed009347c5745,0.9609640474407958,12,5
0xab0c6b87921cfa8482fe27b76c7ed27fa243c27c,0.8962406251774038,12,6
0xab21291b630b03e1e79bc087ae03d1855c8d86ba,0.9671320180830053,12,8
0xab35235955acb89131d4a5015cdeecb0d24017da,0.9999999999971146,4,2
0xab625f3216f1c209a1c069b29491c3009f258292,0.9306282244132292,12,8
0xab6521fb5dd9961da780d1f82e656771d1032231,0.9999999999972693,12,3
0xab7f9f687c035825ab5bb338a942b39ef6faf0c0,0.0,1,1
0xab8e601812673123093f4e27df23826bfbaea49b,0.9671320180830053,12,8
0xabcaea50f029aca1204a5ff64150279871dec56c,1.0,2,0
0xabd9bf5d961cd5dd2f40d0574334649661802e68,0.8096568334133083,12,9
0xac19703271d8ac125620bda0c77ec680692f3dda,0.9609640474407958,6,5
0xac7476e14f768e3e67c195e79c2490dd20c70127,0.7827759528114114,12,11
0xaca01c9d52c6a2a439651d5be69cbfa0873628ad,0.9463946303544555,8,4
0xacec3accdb28be1e1e7fd2fd06e153e382fa6063,0.9609640474407958,12,5
0xad4518b0dd47c6601ef2bd8e2c19dfb4baa5b8e1,0.9609640474407958,12,5
0xad59dec129b6f5b3543b04492a603fc45b2e4fc5,0.9999999999971146,12,2
0xad993eb8260e06da778a2b6adfd3830cf9129224,0.9211854965856692,11,7
0xadcf1c25c9417072708271e8ece7c3675e2b2be8,0.9609640474407958,12,5
0xaded86bf6e6fd72f78dca132af112fa36230809e,0.9999999999968934,11,5
0xae68ba3561e49dde6818a8d78a4570b634759b24,0.9463946303544555,7,4
0xae92278e1a194220dfbe209f4794c7513ca7f580,0.9629610647914079,12,7
0xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,0.9999999999971146,12,4
0xaeb9524147d59190fe3652d3215c3b3f50f391fe,0.9609640474407958,12,5
0xaee1e4a66cb48eed774a2d627878a67903be1cd0,0.9463946303544555,4,4
0xaf6cdefeb36c0059486c5d4fc127898b7d0a7db1,0.9182958340516042,5,3
0xaf8315cb34841fab2ee94c229e45dae7901cc217,1.0,1,0
0xafce8249317d554902292b5590b08ddd8c0df713,0.9463946303544555,12,4
0xafe7a09e5ae06f04a6a52813c869d01dba501520,0.9359446974425173,12,9
0xb002318e7800836974018ab0cdce6a69161588ca,0.9697238998651408,12,6
0xb054e71293e24acc83b50880d31ebbdbdebb9ab2,0.9591479170243595,12,6
0xb05ed8d08af44a4decb46fb24a27302921be5917,0.9182958340516042,11,3
0xb0767b217fb1530b064bb1f835c57c047c08ae72,0.9999999999971146,12,2
0xb0a55f13d22f66e6d495ac98113841b2326e9540,0.43949698691862804,11,11
0xb11259b152b5c32eed8d788a0566775b57328c0c,0.9999999999971146,12,4
0xb12008ad549ac10e8d3172f220c38b578bbf1ffb,0.9999999999971146,4,2
0xb141e5281265988bc271244c29fe9b44c3f780e6,0.9609640474407958,12,5
0xb15ec5c8d89a91b1e9fb36e838f3cb57680c75a6,0.9999999999972693,7,3
0xb1694de2324433778487999bd86b1acb3335ebc4,0.9999999999971146,10,4
0xb1c517a30cb7cea401a538f6ac8160e75bba65dd,0.9999999999971146,9,2
0xb1f431527a1c7ac13cf87075f1bd2e07af6b5892,0.0,2,1
0xb20b39a15a72e203c752dfdcccc3c6a4e37dd2ff,0.9999999999972693,5,3
0xb235769014bd63de9ef56995b291c26ba13bf561,0.0,4,1
0xb294909b2b1da1fe6ccc963dc673bba9f41ccb99,0.9999999999972693,5,3
0xb2a7131040bd752a98861dc8b2089a5ccf767836,0.0,1,1
0xb2e3acb1dcc359eb89699dbf5d0cd43600cdb668,0.9528195311118978,12,8
0xb3162a3c788399d9ec236c67a5af083dd78c8022,0.9695703501865277,12,10
0xb3754a0f3eb56fb6bf6eda48dc503b9979f4d883,0.9182958340516042,5,3
0xb38a8227df6dd21223919dd94da17923809ea1a3,0.9211854965856692,9,7
0xb3e343f5bcecced6325928a2c199b9a161f3e238,0.9629610647914079,12,7
0xb3e475368ed0fa0ad23c04de0423d48a0758806f,0.6037593748168255,12,12
0xb3f4dc6be3f023ae493622ae49ca4e0affa6d9d1,0.9999999999972693,4,3
0xb3f876c9972339a1405346b1a8a27204f0bc154a,0.9671320180830053,11,8
0xb4192ab96664248c260f9b7e3ef5d55b55b55384,0.9999999999971146,12,2
0xb4968ae81fdd1bc3b8fbf832ffda61bc337f5118,0.9999999999971146,5,4
0xb49dd0f80e827d59027dae0da689adea7890c2ca,0.9999999999968934,12,5
0xb4ab53a1392816ac685be2f60d6e807dea91d207,0.0,7,2
0xb4d96c7387a45fa2cb170fa1436a86640ab00eb1,0.9683925140378739,12,9
0xb51a9a44a8558c04ae821ea1088ab5857a4a7ca1,0.97550375900276,11,7
0xb537ef40717b400ee2c38a200d859a37ab577e9a,0.9697238998651407,12,6
0xb58216005588bc45bd342a2525d52e05c69d13ac,0.9999999999971146,2,2
0xb59688d2512fda5263f3d90397b3ccb5ee941417,0.8649735207151964,12,5
0xb5e92641a5ddbb4afd06c566c5665722f062ed88,0.0,1,1
0xb6210eb2662589db1eb6796c81d3f017645414d3,0.9629610647914079,12,7
0xb6f1d510a8e18a9ba14cec92791c026f8f3b9072,0.9671320180830053,12,8
0xb702d980925a5f73ac3ea995fc2bb63711d3f5c2,0.9999999999971146,5,2
0xb743650b4f77bc022e0f5cd7dd7b742d791c521c,0.9999999999972693,11,3
0xb756c89e73c8711a881c009e10f79b1566f80cdb,0.0,12,1
0xb763e8b9208a5a0bef08f200cfc76c0d03e7a5a1,0.9629610647914079,12,7
0xb7789ab9f0d568e0aa5469e3cc8eff8682fc8673,0.9463946303544555,12,4
0xb786074078d2cd10146521b500cfd8a154c13b2d,0.9697238998651408,12,6
0xb7a869db5c694f5fd833b158983f351a9738262f,0.9629610647914079,12,7
0xb7ad15ad3457d8b4a3f9c5007bbf27c1f80092bd,0.9182958340516042,8,3
0xb7dbcb88405517f71f9d37db0a9bf2d86b0972c5,0.9211854965856692,12,7
0xb847748c6119d1d91a6613d549d041242cbd1c24,0.9697238998651408,12,6
0xb854f7f40f0f3e1801fb6d8828b6f6dd97ebf33b,0.9591479170243595,12,6
0xb89df51412ae506e83679267c12140ed340599e1,0.9999999999966515,12,6
0xb8c104b71db6b86e581c0f65fd80672e3e653b20,0.9165164431964958,11,7
0xb8f43ee0513e53309b9d6d6a42dce8fdb694b04d,0.9697238998651407,11,6
0xb9022d736e1380a322bf9e8c1cca4b0c8eeaa09b,0.0,1,1
0xb9b59769a0a92cb7e0f335606460b32aba9df895,0.9463946303544555,5,4
0xba210c5daca04faa1710089cfff7e4efa49b291a,0.9182958340516042,4,3
0xba5f4f92f396e6de20d3dae5eefa65f4ecca806a,0.9463946303544555,12,4
0xba6de73b64eca3ff95c4ab7e5328912c360bd003,0.9629610647914079,12,7
0xba939edf38c0ae0cc689c98b492e0535f43e4550,0.8962406251774038,12,6
0xbae485c265ad969906b6ad4ce368a7dd14aea43c,0.9999999999971146,2,2
0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0.0,1,1
0xbb475febf78b528f4f0d4ae1a12541406565199c,0.9999999999968934,12,5
0xbb610f103dbdbd7596857918b1f0aadcd4743877,0.9283832117664796,12,8
0xbb8809c3b90f2b7a8d2ad576005e596cb79a6330,0.9999999999971146,5,2
0xbbf7d7a9d0eaeab4115f022a6863450296112422,0.9999999999971146,12,2
0xbc3dbd1006c3147e210ec6939dbcf92e9721b1dd,1.0,1,0
0xbc433ba7c34752448c5361e5ed3038628a1753b0,0.8649735207151964,12,5
0xbc5bf88fd012612ba92c5bd96e183955801b7fdc,0.9999999999966515,12,6
0xbc80d11005f958934735d61f5b71f05060cb1d9c,0.9999999999971146,12,4
0xbc885692418ba89bab77a43e6e1d66736a4d0910,0.9629610647914079,8,7
0xbc96c07aabafbd813a21eb88cd4ce4a5b458c9ac,0.9629610647914079,12,7
0xbcad74149199712897f70f80e6e088dd215fd65a,0.0,1,1
0xbcb538e3ce3376131eb1930ffb5e583c11ec42ee,0.9609640474407958,11,5
0xbcb75d7fabb14f28f43c109de116d28e15dd789f,0.9697238998651407,6,6
0xbcf128c44cbb52a14c395a4e5b66591902cf8bf7,0.0,12,1
0xbcf828248672d3cdd7e8e375388f05c6be0ae47c,0.9999999999968934,12,5
0xbd03ac5d302b76deb5820117ebfbb1600c718a47,0.9999999999972693,4,3
0xbde7d5dc6eeae1b0cac8d10edb030b2a274fa3dc,0.9999999999968934,8,5
0xbe3a0ebf8601c8730d676416f1bcdcbb526eb1df,0.9795697645434637,12,8
0xbe524ebfc0092dbb782f7022c473aa76fdbae9a5,0.9602297178580305,12,5
0xbe60643f8506bb02de678f9861ab9df0b6f83135,0.9591479170243595,12,6
0xbe7a6bda55e5e872024d450af22c1aa08e60b9ba,0.0,6,1
0xbebde2013546b3dd76283c58c5652ad0e3bdad52,0.0,1,1
0xbec16539d77067976b8c807148b2c36ed9731fde,0.9999999999972693,12,3
0xbf04052f31859d1ce62f473174320342b48eeae7,1.0,1,0
0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,0.9999999999966515,12,6
0xbf20ca628a724247b290d10c6eb1cf7dad44edf4,0.9671320180830053,12,8
0xbfa578b110d4d62374566b0d6f215c648a6a2274,0.0,1,1
0xbff1def5f6c32475a57bbba43ad4f31acf67b1a4,0.9283832117664798,12,8
0xbff5402e76f4af3d4ad6fb96061d28e979862e8b,0.0,1,1
0xc01edbb96640442257227f481e30f78eab45ff90,0.9609640474407958,12,5
0xc06103cbd0ba469640d4139621977f65ca8e7041,0.9182958340516042,12,3
0xc07c49a1ed5b98a58202209e3fc6ba41b28b6004,0.9999999999968934,6,5
0xc0ab956f36d36f6c1fe4f50450407a832ad911f3,0.8962406251774038,11,6
0xc0c0bf18b2b5cb27dc25054be25f977e0c330393,0.9609640474407958,7,5
0xc0ccd28abfe98e4c3a1ceff7688484b3c08e463b,0.0,1,1
0xc103ccebeef6d0f4cdcfcf3702267570c122c2da,0.9756149631474869,12,10
0xc1f8aa0d8832aaf9986673c2099d8fa0fab618db,0.9999999999972693,12,3
0xc1fd39727cd10fe97ccac228888f025309560a93,0.97550375900276,12,7
0xc29942b172a7f8b9d95f5bb221a077a5282a0215,0.9999999999971146,3,2
0xc29d294b9c254d20ba7e20923f31a8fe91d4faeb,0.9825675930695162,12,9
0xc2d25de009756d3e2ff8a69fd68a02dd7679a8a2,0.9359446974425173,12,9
0xc2d4ff17906940004b25884779c74aecda24fb83,0.9671320180830053,12,8
0xc2f3a965e92aa4017d17f925f3df337127bb02ea,1.0,2,0
0xc3183858a9fc685eac0f7ca30204048621f7cdef,0.9697238998651408,9,6
0xc324f6282a0190386505faa74de5d14cf2cd1b7f,0.9602297178580305,12,5
0xc37d58a86110db1e8090a500404323eb7efe67de,0.9999999999971146,9,2
0xc3fee428d420118633661b813f01e32ba165a9ff,0.940958390085702,11,9
0xc436b9bd1ee5052be77e48a5662d5b095c3c5193,0.9999999999971146,12,4
0xc43bbd40a1bf61e27315682b8e0bad6243a50708,0.9999999999971146,12,4
0xc4ca8f910702555f0ad3f81edf17dc82b0f98bce,0.9283832117664796,12,8
0xc5981fd0eb8c61f65615ff75a1d093661566a0ef,0.0,1,1
0xc64538ad4cd1ef3488e01911cee90c08c243363f,0.0,1,1
0xc646224852c03ce5eb15834fe8c4b550f1dc8240,0.8322488895973454,12,7
0xc6bc7557069f7ba9f38d69f63a891a78d16c0da2,0.9591479170243595,12,6
0xc6f385be05529f5de1b2a0de223c0b67af0e91d4,0.9484503122036317,12,11
0xc706c87bcdc12747b8a7882dd047dc280b44d30e,0.9999999999971146,12,2
0xc718844d4f796225c66d09f07d96e1643d64d34d,0.0,1,1
0xc75d9370c9f769b05baae78204a89854db920c1f,0.9999999999971146,12,4
0xc8160b24922664d9b3cf7f0acbc149dc33917d15,0.9602297178580305,10,5
0xc81627434af14d5b35d808f40227d18d41c35c64,1.0,2,0
0xc81dd6c8424a398f48883ab798f4af06f1fefaec,0.9999999999971146,12,4
0xc8c1ce90ae6e5afbe5a62362b3ba30664b0602da,0.785475297224449,12,10
0xc8eb3a7f5ffa882c6ee9f689ee57800f9eaf5f1c,0.9463946303544555,9,4
0xc9ac7d67d204257cb1063c710630c676e05fb378,0.8962406251774038,12,6
0xc9de7feccfd93e89b52e4ea019b56ea1a3e56f5e,0.9463946303544555,12,4
0xca2460f2d3a1294d4b50b816fa515c82ea7a7ff2,0.0,6,1
0xca9fde63b8c66a713a5c9531e5aca8ba5a7d50f0,0.9999999999964029,10,7
0xcaf10301d137ad89afb66759545def8b15098f1c,0.0,1,1
0xcafe0099a4422a3862ee3612bb909c74fb767777,0.0,6,1
0xcb15941180ed7cff8b3547117eca6b78cbdeaf9c,0.9825675930695162,12,9
0xcb1a2ee55dcbe5dfe97b049fe751c5b662068f50,0.9999999999971146,3,2
0xcb525be5530b95a1f3b2056f380ad3be61a648ea,0.9697238998651408,12,6
0xcc1159ebaed7316a43cf6c6e76d61a2f6fa65e26,0.9999999999966515,8,6
0xcc16e864b9a409b4baf544f09acf6d8f1b5d0e3c,0.9697238998651408,11,6
0xcc9bd2bdff4a835c11861c9b6b1061ac51f661b5,0.9609640474407958,12,5
0xccade4cff1224e46961a68964da1ffdb991277b1,0.9999999999972693,12,3
0xcccf52ee132b3e10fadab01ad69f69adbc0629a4,0.0,1,1
0xccd7dc28a9d9a3774b973ab525b65ee6cf3dc0b2,0.8962406251774038,12,6
0xccd93fefa25bd544be61388fc0c537e60cb0e9d2,0.0,1,1
0xccf135ab352d561a15eb7be2a243cc4fcb7f0ab1,0.9609640474407958,12,5
0xccf343eef0c5f2590ee30efc9f564b33aeb3c7e6,0.9629610647914079,12,7
0xcd1c932a413868c3c84e73e195bf34c1ba4ffec5,0.9999999999972693,12,3
0xcd353d93f3f9fc70f248dccdc944da768b55d6b2,0.9999999999966515,12,6
0xcd646012715e42c750a45d3fefbeaba3d0dff33b,0.9999999999972693,11,3
0xcd6cd380329759474d36c2fbc7b9a13177f38bd9,0.9671320180830053,12,8
0xce15923666fe8bfa84e9518b0f4a3512a55ac2de,0.9609640474407958,12,5
0xce3459424d2b171851eb8627636b2b1b4ea1786b,0.0,1,1
0xce41adb378d566bfd7a465354122332e0c9dc5bf,0.0,1,1
0xcf2ceb89f5346b2fe75fd1b5bd0e24c0d449ec7b,0.0,1,1
0xcf4bb2aec49e8800bbaf7168432270e4ce973bb7,0.0,2,1
0xcf75d37154240a64efd59849e1d5e9b29743de71,0.9999999999972693,10,3
0xcf7cd8def28187571127c54162bb752200efa547,0.0,3,1
0xcfba52024ba34763daf16b85dfd9d88deec82897,0.0,1,1
0xcfd732f96b1c156511198e5e2172e0895a7ca74b,0.9690222556620277,12,8
0xcfda9610dd28e9ff74240a1d4136e87a77e6da82,0.9999999999971146,12,2
0xd0254dd9c10498b256b6ec3bd8de37a9ba4329de,0.8322488895973454,12,7
0xd08a4557671ca465e7bba41110a93148c90f9931,0.9999999999968934,12,5
0xd09fa948296e54d1ab73a0497c16403a08a84732,0.9463946303544555,5,4
0xd0b2fb4f0db4fab3551d55b2cfbb5fc122543723,0.0,7,1
0xd0ba237c3deb33db6df9508975474d3d48c31d3b,0.9795697645434637,11,8
0xd11a880a60b889f9e88d260a3be04accd60c0efe,0.97550375900276,12,7
0xd26a77be873cdc25f0238634326f85986e6cbd1f,0.9999999999961529,12,8
0xd28b8c38aecbb8a5565e9cb29236c509b772a999,0.9690222556620277,12,8
0xd2e1acc0839231a039fb35e646870f276131a46b,0.9609640474407958,7,5
0xd2f03635901956b950737bbf02463dfad9f2e9e1,0.9708357627222188,12,9
0xd36bd5ca74a91d1a416434d703fe20495f43ef44,0.9756149631474869,12,10
0xd3b81950f05a864c600828b936b363a9226ecaa9,0.9463946303544555,8,4
0xd3efffb8c6c714ea0ce470cce196675ec86c68ce,0.9629610647914079,12,7
0xd3f65b9a79950f51af28a229578352595229b76c,0.8649735207151964,5,5
0xd487e26c62ed8c28ce3cc70b5791e501c2934982,0.6500224216454689,12,12
0xd53e635128df41e1c0903349ebc117645b196794,0.9697238998651407,12,6
0xd5514fa84110c3472465fa799f1f4adaa45fb6c0,0.9999999999972693,3,3
0xd598516dcc699ced64ee441b20f41cb2eff9c098,0.9463946303544555,12,4
0xd5efacf049100c0f7f5629cb4dd024df5aa07040,0.9708357627222188,12,9
0xd606825fadd40f72d6e0e3b7b6a7ae360d491acd,0.0,1,1
0xd62e26d9a1105897f85359128a515bdbb1aed748,0.9609640474407958,12,5
0xd63c228ea09e4d999f5fb3ed7d3529756e3a724f,0.97550375900276,12,7
0xd649f9651fbe32a961cf2746e2f9645d48617924,0.0,2,1
0xd6608f4027ee90db6dc45d0b4b8e2fb0a49c1f61,0.9999999999972693,10,3
0xd670ced0fbe4e126f8f066d3d2579fe532f0b2ca,0.9697238998651408,8,6
0xd6792df4e2d5cccfb4962030ba3fce4628e5266f,0.9999999999971146,7,4
0xd68ea1233b1256ba9dd6a28395c00368273d3366,0.9999999999966515,12,6
0xd6ef5649200101eb44ce8949f4cfb167b0c5a07a,0.6840384356361563,12,11
0xd6fdb25551f7198103c6514cdd8dd471c52718a0,1.0,1,0
0xd7111114673536967e525a4b525a5ea9a1c4eceb,0.0,1,1
0xd7210dbca6a33312c30cc0584ece000845983333,0.0,1,1
0xd73046d3c2a19f13f1fc4e061fb2898c372f0e1d,0.9999999999968934,8,5
0xd7906ff6eec3c00a66e04b17271d59e0cf31662c,0.9690222556620277,12,8
0xd7a678fcf72c1b602850ef2f3e2d668ec41fa0ed,0.9463946303544555,6,4
0xd7b8209d95d4c05faaa505671211058d51529f55,0.9602297178580305,12,5
0xd7dc29918d5869a6715e94338316529d5847a6f9,0.9463946303544555,12,4
0xd7dee6aa08a0abf95e8631645e1cb6bb923934ed,0.9999999999971146,3,2
