trader,num_return_days,avg_equity,max_net_deposit,is_kept,pos_day_ratio,avg_gain,avg_loss,payoff_ratio,mean_return,std_return,skew_return,kurtosis_excess,p1_return,p5_return,p95_return,p99_return,tail_avg_5pct,max_drawdown_synth,worst_5d_return,worst_10d_return,acf1_return,acf1_abs_return,ret_prev_equity_corr,mean_return_big_equity,mean_return_small_equity,num_active_days,active_day_ratio,max_gap_calendar_days,mean_return_z,std_return_z,max_drawdown_synth_z,tail_avg_5pct_z,p5_return_z,ret_prev_equity_corr_z,avg_equity_z,max_net_deposit_z,mean_return_big_equity_z,mean_return_small_equity_z,acf1_return_z,acf1_abs_return_z
0x91d7ed568372a4cdd7ee827920839b2073c98287,38,66572.0139385385,184856.22,1,0.2631578947,1.0,-0.9974299295,1.0025766928,-0.0780681338,0.7833175874,0.1367606981,-1.3631970296,-1.0,-1.0,1.0,1.0,-1.0,1.0,-5.0,-7.9665890839,-0.017418389,0.9445707931,0.0336830166,-0.1655529695,0.25,23,0.6052631579,85,-7.785883334506465,8.230164036608768,1.5837332822721035,-4.5013795624895785,-7.1405243058702474,0.8307986530812733,-0.16176026210353453,-0.11584421822030484,-12.124941544534243,6.2769556524403285,0.025186926193422457,4.423309597873061
0x92b585bdf2d67c0fe321108b863ca4617dd39fe9,173,1267682.1897097295,768508.76,1,0.5202312139,0.0628271974,-0.046511867,1.3507777993,0.0109074366,0.1080263342,1.9117824524,12.1400763585,-0.3262353094,-0.1483263636,0.157155499,0.4060046102,-0.2196901406,0.6297900372,-0.5521175708,-0.5508650122,-0.0216166605,0.1703737252,-0.1813162289,-0.0038776332,0.0258644259,171,0.9884393064,6,0.18465497118070015,0.07897171624380749,0.3946767528491628,-0.11586266989447859,-0.2763562045059357,-0.43278446178868,0.23776447309851925,0.0046536281365469855,-0.5422385575723978,0.2760770041754624,-0.004030872199129095,-0.1572841931321841
0x92c9d75ef853a2549dc460c2ae527fa9fb32112a,172,8286.7106036012,3947.4,1,0.4534883721,0.0974057586,-0.0579231534,1.6816377022,0.012516702,0.1413174621,2.9923626409,16.3062488077,-0.2826077205,-0.1583218535,0.2301635143,0.5138532776,-0.2292626712,0.8561558851,-0.6309427862,-0.6909603878,-0.0391251471,0.1313567695,-0.1585848053,0.0024286338,0.0228421366,172,1.0,6,0.3288148957201327,0.48081667542084977,1.1217284708745514,-0.16966244461918004,-0.35691608096178634,-0.2991884439462994,-0.18114767622323494,-0.1531937056344423,-0.09044659419004655,0.1951599458188194,-0.1258808839569419,-0.38813087601632973
0x93966e15e07becb89549c7bf7a98514b063d8b20,161,4093.873061,1018.91,1,0.3105590062,0.096519422,-0.0628087059,1.536720439,0.0124197474,0.117068801,3.9993842348,32.0548509665,-0.2860773387,-0.0921451791,0.1523645029,0.3674890464,-0.2177490292,0.738027864,-0.5670553277,-0.5837451817,0.2227277919,0.3444743056,-0.1210918414,0.0038818886,0.0210643295,95,0.5900621118,6,0.3201295863735509,0.18812000683403882,0.7423197328318973,-0.10495318729271495,0.17644294068287172,-0.078836618988529,-0.1825423378810445,-0.15379830634101607,0.013667113552874284,0.14756194755387694,1.696480147291061,0.8727946726452528
0x93d06fe55a98b64ba0b465f24f2de9b6676b1f8a,172,10171.8133839364,5001.0,1,0.5988372093,0.0390167646,-0.0424219948,0.9197296062,0.0063465646,0.0744139941,3.0096647439,21.4767871142,-0.1575509513,-0.0955032549,0.1069670523,0.2183121742,-0.1413186707,0.4764124671,-0.5593930104,-0.4962017309,-0.1564118328,0.3908908151,-0.2171993569,-0.0012892163,0.0141620109,172,1.0,6,-0.22391341247684415,-0.32675047724574857,-0.09794802638443875,0.32460261579118166,0.14937811701901288,-0.6436750374466176,-0.18052063533694945,-0.15297618489698164,-0.3567998577357021,-0.03723681309168466,-0.9421355585088759,1.1474213588358273
0x940587add074ff0c4dd973b46018af4a73a81f36,51,131361.4950365192,141918.73,1,0.5098039216,0.0962315721,-0.0534548656,1.8002397189,0.0228558674,0.1012268066,0.3473662382,0.1665762711,-0.1988836738,-0.1590476176,0.1896912385,0.2565067206,-0.1909926493,0.3270612243,-0.2512077338,-0.3402331203,0.1869065013,0.0470200026,0.1008225786,0.0374440072,0.007684202,51,1.0,1,1.2550097321123856,-0.0031028802989300983,-0.5776408717245021,0.04542368494925321,-0.3627654657160135,1.2253880233168275,-0.14020936627257602,-0.12470886750799381,2.41811580840917,-0.2106699919685318,1.44718249064551,-0.8871155490834397
0x94e1fcaf9e9a874ed3e55d962aa2990c7b6137ed,81,5139.4906915854,1630.39,1,0.3086419753,0.0537490455,-0.0463598666,1.1593874058,0.0028529548,0.0772674898,4.099344864,31.4156524101,-0.2499918115,-0.0534439425,0.0667123866,0.1448716804,-0.1466199522,0.423952742,-0.3241060908,-0.3193984818,-0.2911759592,0.2980008852,-0.1980932758,-0.0013511416,0.0078524208,49,0.6049382716,82,-0.5368751682805932,-0.29230698027193874,-0.26644046291993534,0.29480822156357517,0.4883603024506676,-0.5313857063229139,-0.1821945345609086,-0.1536720633830221,-0.36123629419962616,-0.20616619729332167,-1.880024181410833,0.5978312689366345
0x95494598be091c63f90543abab37fb2594ad7670,148,50719.4045282953,25088.34,1,0.277027027,0.0393485191,-0.0437395587,0.899609421,-0.0023985869,0.0432799222,-0.2349675941,4.7738977974,-0.1562491318,-0.0852056683,0.0625197981,0.0847876248,-0.1190944975,0.4884802013,-0.2313534662,-0.305181462,-0.048741447,0.3462258473,-0.0916654445,-0.0024159891,-0.0023807079,86,0.5810810811,20,-1.0073145719909344,-0.7025584068914905,-0.059188350557987594,0.44950746713767403,0.23237277887039695,0.09410677050025659,-0.1670333084107332,-0.14882905789392287,-0.43752382575003285,-0.4801421770874922,-0.19280535793641504,0.8831577977052191
0x95b5653dfd12b0bc13c08297869621c9650aa6bb,51,155877.8142271154,145023.39,1,0.5882352941,0.0762044763,-0.0680824553,1.1192968291,0.0167922104,0.1044227287,0.2594613314,0.7801030193,-0.2425150567,-0.1600396032,0.164651348,0.2099064471,-0.2225825195,0.3785712343,-0.2216363192,-0.3435144082,0.1220427326,0.1095113214,-0.0073120253,0.0187497111,0.0147564096,51,1.0,1,0.7118200658503739,0.03547391979222891,-0.41219877163107643,-0.1321184897754283,-0.37076049529250105,0.5898645855325281,-0.13205451409470398,-0.12406789566596213,1.0788238407411297,-0.02132271966091595,0.9957642065117431,-0.5173810735145103
0x95bfa1c0b133bb39364bd0f9feb8390cfb6a8af5,164,20634.8158935697,4569.66,1,0.4024390244,0.1204653625,-0.0830606072,1.4503308682,0.0150531332,0.1534434141,2.2104326197,11.1883193813,-0.2754229657,-0.194686873,0.2914921277,0.4713229326,-0.2588568812,0.7389377551,-0.7919732276,-0.9073387036,0.0556946179,0.2593012832,-0.03501501,0.0036377279,0.0267504005,132,0.8048780488,6,0.5560314445824042,0.6271845816407761,0.7452421608112421,-0.33598856021869655,-0.6500044145545805,0.42704995045316607,-0.1770403315385109,-0.15306523709411174,-0.0038249847096650668,0.29979758526301853,0.5340156418868764,0.36886223251751044
0x962068a929dee5574f32bf8bbb255a64fc925471,160,3441.8108527081,1975.39,1,0.2125,0.0247784215,-0.0248013163,0.9990768738,0.0001501431,0.0236288122,-0.4420542785,7.0773211373,-0.0927020357,-0.0327547638,0.0372337654,0.0754073752,-0.0702090115,0.2791037713,-0.1817535313,-0.2109597854,0.135932801,0.4203177106,-0.0643494968,0.0007380608,-0.0004835864,67,0.41875,8,-0.7789962818745945,-0.9397597272989485,-0.7316727140683834,0.7242548922446305,0.6551072750072622,0.25464673053649184,-0.1827592330388395,-0.1536008364900609,-0.21156219156503744,-0.4293497227962561,1.092431898958492,1.3215277464788127
0x9660f151ffe595afc65e64d38a55285ed8fd2021,173,22639.0467497586,21109.39,1,0.4393063584,0.025869406,-0.0244798876,1.0567616296,-0.0023611228,0.0414863943,-2.0367379378,12.9253535955,-0.2310060793,-0.050016356,0.0505890386,0.100251256,-0.1222729786,0.5452545497,-0.3786368709,-0.4091699307,-0.0309870706,0.0902689114,0.0258039107,-0.0005077209,-0.0042360759,173,1.0,6,-1.0039584929818801,-0.7242074224467245,0.12316198155671808,0.4316436885516101,0.5159853561242992,0.7844919548770126,-0.17637366513416664,-0.14965053107000395,-0.30081216467730865,-0.5298167468677736,-0.06924408033903354,-0.6312302049883098
0x9690bcfc1639abff887c8fb62b48ab787b2dba3f,144,383192.8233909793,480021.0,1,0.5347222222,0.1079779757,-0.0949995164,1.136616057,0.0135370593,0.1574033524,1.7529111764,10.005267093,-0.3805693074,-0.2062706742,0.2579973722,0.3861442631,-0.2861406202,0.7089369818,-0.6985874003,-0.7364388681,-0.0129426943,0.1587098472,-0.1517381742,0.0028009716,0.0245755719,144,1.0,7,0.4202197263784314,0.6749835402488171,0.6488843666819305,-0.48932930919969764,-0.7433654806851295,-0.2589497564495868,-0.05644282527911792,-0.054906043753705294,-0.06377166499604554,0.2415699586946764,0.05633544658120859,-0.2262943836393169
0x971fc0c9becffd708c52a195b8a87c27359e77fa,173,7681.6101958161,8022.15,1,0.6416184971,0.0045465861,-0.002205434,2.0615380418,0.002126787,0.0100906655,5.6453181187,46.8217362983,-0.0178843697,-0.0040625637,0.0120834354,0.0236745237,-0.0117312128,0.0302759296,-0.0246608242,-0.0191390728,-0.0679628377,0.0404947657,-0.0104187191,0.0017735239,0.0024841578,173,1.0,6,-0.6019261507046022,-1.1031737162853148,-1.530868844928433,1.0529132719270566,0.8863555798354777,0.5716060757427754,-0.1813489504985409,-0.15235245409214182,-0.13737980966478236,-0.349893023988836,-0.3265762963564447,-0.925722592261804
0x975f178fd8a566d98bc935340064c691fa4d8881,178,377508.1451697709,594405.57,1,0.4831460674,0.1628466516,-0.1235359181,1.3182129868,0.0148286942,0.1978174631,0.8465688723,3.3127880894,-0.4187402884,-0.2858099195,0.3238278128,0.5019129209,-0.3721627578,0.8997614806,-1.2366071675,-1.6209239634,-0.0659298786,0.1053036334,0.029307339,0.0063753772,0.0234741321,178,1.0,1,0.5359259297905584,1.1628074047090526,1.2617828272092608,-0.9727930679070637,-1.3844217809630788,0.8050821333855114,-0.05833371722795927,-0.03129080455427586,0.1923049844621634,0.21208063463396218,-0.3124279524191593,-0.5422761684798878
0x979175e9df167d049e786c6e38a819dcd1c27a23,178,9386.4679449218,5001.0,1,0.595505618,0.0405306726,-0.0467375257,0.8671976541,0.0052311767,0.0876518289,3.5805863139,33.8213723869,-0.2447889216,-0.103115529,0.1082450028,0.2478005204,-0.1697760405,0.5040416194,-0.5820658954,-0.5464164785,-0.3537844858,0.5484538457,-0.1892940824,-0.0017746052,0.0123961808,178,1.0,1,-0.32383119825425305,-0.1669614427384969,-0.009207508176170052,0.16466579777803017,0.08802606052360566,-0.47967151458769175,-0.18078186443557312,-0.15297618489698164,-0.39157396484772256,-0.08451414595641628,-2.315747146886863,2.0796545970939095
0x97a5b11030c9da93df7ae7cbdeac024c3be3d304,90,10345.0201753846,5000.0,1,0.5111111111,0.1049586513,-0.0635091094,1.6526550641,0.0247136053,0.1556401655,3.0989374716,16.9783884473,-0.3492191909,-0.1606556562,0.1618748499,0.5280819386,-0.2507119911,0.4905370739,-0.4275160217,-0.5127913367,-0.0924844711,0.1537057416,-0.1760456518,0.0087149126,0.0414395113,87,0.9666666667,1,1.4214281211972712,0.6537007597440452,-0.05258199729638618,-0.290212446164023,-0.3757256499839441,-0.4018084822512066,-0.1804630216401509,-0.15297639135174385,0.35991337969321124,0.693075500719621,-0.4972341828073944,-0.2559015418052211
0x97e87e0a699deab71756390a65b54eab729a3494,166,36928.2881854551,15163.52,1,0.1746987952,0.0465611957,-0.0205495334,2.2658030579,0.0045442061,0.0373075312,2.8271150953,25.7464641494,-0.1345620436,-0.0085183641,0.0457295488,0.0910691592,-0.0675376078,0.2184270693,-0.2080613999,-0.2174668993,-0.0019118892,0.1983992643,-0.0214493397,0.0049884396,0.0040891376,57,0.343373494,8,-0.3853708484926841,-0.7746489417869555,-0.9265567959317526,0.739268781806784,0.85044351015934,0.5067774485339573,-0.1716206412101379,-0.15087808424696403,0.09294235655681053,-0.30692220576245605,0.1331041452038035,0.008530966487635346
0x9803e982c4eb6d9b9e416966814e7f9fa4363bce,64,24271.5271063538,19999.44,1,0.546875,0.0245733819,-0.0157327341,1.5619269814,0.0063096731,0.0285687364,1.116650172,3.3075268822,-0.0545143599,-0.0322582404,0.0479056826,0.0586052252,-0.0424068547,0.0974283875,-0.071242533,-0.0761942551,-0.0105313917,0.3420364733,-0.4581601507,-0.0014290594,0.0145476786,64,1.0,1,-0.22721819729117407,-0.8801317193669408,-1.3151856474021397,0.8805092658478686,0.6591090662312661,-2.059838102034398,-0.17583065393057537,-0.14987968553331496,-0.36681846124780754,-0.02691116498540567,0.07311686560811893,0.8583710588653898
0x9859d1542cbe5e17f3fd30501e900a7054e293e1,172,107486.1459649884,164323.37,1,0.5406976744,0.0754263608,-0.0614225835,1.2279906915,0.0125713224,0.0960646244,0.7277006544,1.7746741065,-0.2340755961,-0.1131443511,0.1907723291,0.2511255037,-0.1735812328,0.7260709257,-0.4714601272,-0.8188606191,-0.0084723665,0.1861364036,-0.0781371068,0.0039203259,0.0214258718,172,1.0,6,0.33370785665890246,-0.06541368279425348,0.7039159161166703,0.14327976130778172,0.0071975391147944935,0.17361485923900813,-0.14815101284928195,-0.12008332288447418,0.016420828743511875,0.15724167589341576,0.08744661612062941,-0.06402314913921121
0x988caf2d1aa1ffc52c666f67d9a3e13a72ba6e04,98,678370.3254637172,500024.92,1,0.5102040816,0.0592468663,-0.0381573236,1.5526997389,0.0115386917,0.0871058391,4.2031959888,29.9210411774,-0.1787771156,-0.0775432732,0.1060917615,0.1648488021,-0.1287948294,0.2802640062,-0.2457784108,-0.2494362434,0.095530809,0.188873256,-0.143312575,0.0021676777,0.0213001646,98,1.0,6,0.24120356010899738,-0.17355188477912492,-0.7279462209370933,0.3949894203659211,0.29412879171093975,-0.20943123438676506,0.04174193389794516,-0.05077613920690977,-0.10914194419276627,0.15387606266828535,0.8112549296001547,-0.0478303609847138
0x98af32a3cc76d02a8a0d5709f6c38d77a767015d,176,1986.6648509096,1368.78,1,0.2897727273,0.0386728078,-0.025049024,1.5438848172,0.000958997,0.0459037356,1.6025589207,11.3909748551,-0.1479788965,-0.0629205142,0.0709918516,0.2133252093,-0.1076367082,0.4664039418,-0.2171536343,-0.210044348,0.0193143359,0.3532183043,-0.1311173155,-0.0042086653,0.0063670156,123,0.6988636364,1,-0.7065381794463524,-0.6708873204753654,-0.13009384511889804,0.5139028197295054,0.4119827108553811,-0.13775784804617258,-0.1832432575961001,-0.1537260740133629,-0.5659542743984666,-0.24593559304628979,0.280827694194553,0.9245291829068591
0x98be9d68c5934dd7667eea4427f2958d9cff1bee,34,5533.1823217714,5525.32,1,0.5882352941,0.0001258948,-2.14707e-05,5.8635623486,6.52149e-05,0.0003840206,5.4527731741,27.8396803176,-6.24641e-05,-4.10056e-05,3.75465e-05,5.33472e-05,-6.24641e-05,0.0001650685,-0.0001296884,-0.0001096198,0.2796868888,0.2127873324,-0.9940790365,-2.9597e-06,0.0001419113,32,0.9411764706,1,-0.7866042518857993,-1.2203390564114611,-1.6275802238624586,1.1184942637892457,0.9187678204497197,-5.209514527465383,-0.18206358109179793,-0.1528679365360616,-0.26465019221606784,-0.4126030023903552,2.092886003807489,0.09365902772169506
0x98c40917c68a955a7102e667de9bd39677307b2c,159,19948.6516101688,10488.82,1,0.2201257862,0.024413479,-0.0300124036,0.8134463093,-0.0019874967,0.0257538899,-0.1838750553,6.133385502,-0.0810259271,-0.0474116772,0.0315648441,0.0887790675,-0.0718043725,0.4366024656,-0.1488743302,-0.1855945368,-0.3985107932,0.4321906395,-0.0853940414,-0.0038713718,-7.97751e-05,74,0.465408805,14,-0.970488618850514,-0.914108696064151,-0.22581152811706176,0.7152886046461793,0.5369780842881456,0.1309647559563176,-0.17726857005414487,-0.1518431983238502,-0.5417899799591248,-0.4185383082413451,-2.627019114994806,1.3917748019835634
0x98cec79d24bd44bc8452f0339da697d7992e4a15,93,3758.9770059213,45008.0,1,0.4408602151,0.0539651706,-0.0398387831,1.3545888316,0.0015156481,0.1224898639,5.4988907368,46.2368072004,-0.3763397118,-0.096377323,0.0907359205,0.1785427486,-0.2224917051,0.7329942414,-0.4634490187,-0.5308751048,0.1604234847,0.1082677242,0.1259488493,0.0111651347,-0.0083436099,93,1.0,21,-0.6566727063113479,0.2535556630331992,0.7261525238948049,-0.1316080924243079,0.14233345799234523,1.3730589201254941,-0.18265373420456626,-0.14471654922539084,0.5354515631037501,-0.6397895308695881,1.2628743915039,-0.5247389076487611
0x98d5c0b380e528ae8f1d5d75d0734622d9a2e930,178,31951.8679667709,31314.91,1,0.4831460674,0.0860018014,-0.0658572787,1.305881493,0.0075128387,0.1052499219,1.1048708572,3.8246658505,-0.2086266353,-0.1403765422,0.183781217,0.3060953908,-0.1840779832,0.4478738614,-0.4523252335,-0.4035511355,-0.0246439215,0.0998973184,-0.0737665861,0.0081054392,0.0069067699,178,1.0,1,-0.11943717987512742,0.04545866463728204,-0.18960956674807306,0.08428566346061274,-0.21228364415748507,0.19930107105275888,-0.1732759456195335,-0.14754355286521145,0.31624964264951855,-0.2314845177665841,-0.025099043130817053,-0.574263028089665
0x98f4cb6e8187f2ce3939eda8302f3b47d673b0f3,106,12844.6524065229,10999.97,1,0.2735849057,0.056840167,-0.0399087665,1.4242526636,0.0091501492,0.0473399855,1.0626571335,6.8767188585,-0.1339605792,-0.0345190104,0.098404942,0.1321523103,-0.0926056614,0.2415900665,-0.102649516,-0.0959170099,-0.0011576106,0.6706797191,-0.2166002387,0.0,0.0210851264,46,0.4339622642,24,0.027235058357062823,-0.6535508762381147,-0.8521608697568955,0.5983806830561001,0.6408881132097344,-0.6401539290837919,-0.17963157010023964,-0.15173766897214844,-0.2644381541475841,0.1481187519507748,0.13835353416462132,2.802812950450718
0x996a189d8111a11e33ce2d37af415da0d608cdae,178,476798.6488885363,249358.71,1,0.1797752809,0.0152376585,-0.0198595826,0.7672698254,-0.0010540491,0.0176699931,0.2449938681,17.682497544,-0.0637960445,-0.029761072,0.0157429183,0.0490387831,-0.053558621,0.3050073949,-0.1533485012,-0.2422198086,0.0054760583,0.2704979996,-0.0076286599,-0.001317521,-0.0007784635,66,0.3707865169,1,-0.8868692633498522,-1.0116864407817585,-0.6484743243104777,0.8178338313371115,0.6792353011438195,0.588003676052529,-0.02530676182742893,-0.1025273719856352,-0.35882765579530673,-0.4372445949081806,0.18452043893081838,0.43510842712091224
0x99b1098d9d50aa076f78bd26ab22e6abd3710729,121,2573396.9696221966,3101293.59,1,0.4958677686,0.226385429,-0.2065769631,1.0958890363,0.0098223798,0.2865555561,-0.0113125166,0.7267555218,-0.6006861145,-0.4033281525,0.4767767481,0.5388553929,-0.6079845402,1.0,-1.2939633908,-1.8139529137,0.0868144868,-0.0117994857,0.1564315226,0.0597095379,-0.040896231,120,0.9917355372,1,0.08745428171767032,2.233932284170814,1.5837332822721035,-2.298164518618078,-2.331574389440016,1.5522102059283887,0.672083790524161,0.48626816549285606,4.013257249566517,-1.5113349323010083,0.7505938349653458,-1.2351253699264795
0x99bfe8e92dcd439ec785c8d809ee2b4c929734c3,172,1191516.9632661387,630000.0,1,0.3720930233,0.0394054323,-0.0177964104,2.214234865,0.0034879962,0.0438289463,2.4845218493,10.4205884389,-0.0902552983,-0.0412969739,0.0850005685,0.1630878752,-0.0675552226,0.3204190554,-0.1755495026,-0.2626468659,0.0088567822,0.0246082891,-0.0829085125,-0.0014848793,0.0085778806,172,1.0,7,-0.47998739805734997,-0.69593133893169,-0.5989744799298051,0.7391697826694168,0.5862602852948401,0.14557258558966055,0.21242966823189482,-0.02394216497275408,-0.3708174962104577,-0.18674314835753697,0.2080485288437934,-1.019716097393897
0x9a1f196ed7d537ca8ebabf0816e2f87e28ee52fa,146,11190.4715199116,1163.34,1,0.2054794521,0.0723048948,-0.0684443454,1.0564042113,0.0045436387,0.062748759,1.7534224965,13.3373447235,-0.2212200779,-0.0650640666,0.0803747779,0.2511181119,-0.141645579,0.6289124998,-0.7322729068,-0.8863087867,0.2461168845,0.2517235399,-0.1366705291,-0.0018056712,0.0114371751,52,0.3561643836,15,-0.38542167686517237,-0.4675572392344315,0.39185823989669905,0.3227653176272422,0.3947064874538005,-0.1703949250829205,-0.18018179954132763,-0.1537684880797106,-0.393799587253884,-0.11019002026509123,1.8592561354975214,0.3240279579522973
0x9a377ec81c1bd51d31170bf8d7a7b6c5fbaded9b,176,172643.2016173955,117641.13,1,0.5340909091,0.0683516868,-0.0500449865,1.3658048793,0.0131896004,0.0808917505,0.8702339641,2.7120634509,-0.1716931533,-0.1063674538,0.1491019802,0.2216994749,-0.1366353687,0.4935377863,-0.3318025197,-0.4973889769,0.0181022258,0.1476167804,-0.086639713,0.0114407776,0.0149786259,176,1.0,3,0.3890939414056393,-0.24855986249890422,-0.04294417813788898,0.3509238262522633,0.06181677386005582,0.12364375537897818,-0.12647785086032512,-0.12972109364293552,0.5551991010661301,-0.015373226568081528,0.2723920347734376,-0.29192732777473657
0x9a4cdba56446a4429d23be738e651e1c24032d6f,172,19109.6880517919,9030.15,1,0.5348837209,0.0659476358,-0.0579179505,1.1386389762,0.0083357352,0.113404306,1.1661938337,5.8962740379,-0.3171742092,-0.1561296983,0.2189969455,0.368601653,-0.2510228587,0.6024265036,-0.6941004909,-0.5740544991,0.0641473815,0.3032078524,-0.195171088,-0.0015245575,0.0184280348,172,1.0,6,-0.04572112449746055,0.14388723562536263,0.3067893603838728,-0.2919595919865927,-0.33924813733412584,-0.5142115662278085,-0.1775476341235917,-0.1521443476918378,-0.37366011164070784,0.07697928953857427,0.5928425049720053,0.6286386726523103
0x9a6c99729b04dcb806ff75fda301eb70c41007f6,52,3378.3483282075,2480.0,1,0.5192307692,0.0491440415,-0.0127411756,3.8571041671,0.0208616689,0.1395001493,6.7719660252,44.5920295852,-0.0484477513,-0.0239742779,0.0337014868,0.0598517915,-0.0408697721,0.0903025103,-0.0704369806,-0.0609991776,-0.0218681269,-0.0864052002,-0.9790826777,-0.0030500204,0.0466862935,46,0.8846153846,1,1.0763670388209934,0.45888056108667824,-1.338072851053932,0.8891480157321737,0.7258746777462055,-5.12137865647596,-0.18278034254969688,-0.15349665735250395,-0.482946933568472,0.8335498694248258,-0.005780948290611207,-1.676535557049987
0x9b5b1931fa5838a891973f9877c7648c93ee80cc,178,409100.256927676,450513.48,1,0.5224719101,0.0092763934,-0.0058091645,1.5968549926,0.0020726157,0.0220764015,9.7016879944,112.3060896525,-0.0241350494,-0.0118515399,0.0173599505,0.0377836832,-0.0186829504,0.0707587279,-0.052282435,-0.0563954849,-0.0163919209,0.0325146994,0.0235930986,0.0004249766,0.0037577012,178,1.0,1,-0.606778880726762,-0.9584983058247757,-1.4008444250455685,1.0138429432487406,0.8235793710986191,0.7714986774670686,-0.047825247364695754,-0.06099801177860541,-0.23399208954144612,-0.31579589582260864,0.03233061330422162,-0.9729372403936303
0x9bc5cf674521a6e67f512ec1f46042d99f98e267,114,22246.6797470957,20000.0,1,0.4561403509,0.0168111301,-0.007739071,2.1722413681,0.003527153,0.037828043,6.0544008061,58.0920879833,-0.0417107185,-0.0148036996,0.0290363334,0.0493445085,-0.0522622332,0.1582848042,-0.1296742608,-0.1444320376,-0.0263488829,0.1483351715,-0.0568259334,-0.0013297152,0.0085574807,113,0.9912280702,6,-0.47647968495222404,-0.76836603531258,-1.119724350015309,0.8251198223159077,0.7997860780145111,0.29886385164212653,-0.17650417799302265,-0.1498795699186481,-0.3597012695449112,-0.1872893237017602,-0.036964692708811815,-0.28767691408988594
0x9c1e6856dcda3d1f163ab7bcbca7f3e0db8f6df1,118,14038.7914479664,4868.04,1,0.1694915254,0.1168929113,-0.0209758766,5.5727306887,0.0155460779,0.1308307452,7.2730679239,51.8059487884,-0.0606851752,-0.0329176897,0.021186154,0.0598918837,-0.0530629502,0.2537469074,-0.1020317984,-0.1368405321,0.0113617419,-0.0024002921,-0.2017072182,-0.0012883317,0.0329609843,44,0.3728813559,1,0.6001900220017119,0.3542353731219358,-0.8131149971391725,0.8206196127038081,0.6537941537388932,-0.5526253929280124,-0.1792343641703,-0.1530036351221646,-0.3567364834493283,0.4660762309814881,0.2254817528494506,-1.1795143509369612
0x9c2a2a966ed8e47f0c8b7e2ec2b91424f229f6a8,172,812573.4190772485,147049.71,1,0.5523255814,0.0602305189,-0.0488113843,1.2339440844,0.0119828225,0.0861233873,0.9223961022,3.7250234914,-0.1936720449,-0.1193095399,0.1806664854,0.3089568176,-0.1781885862,0.5385941371,-0.5999064276,-0.6269939288,-0.0327906692,0.0998430113,-0.1382086807,0.0035889462,0.0205742018,170,0.988372093,7,0.2809893298233267,-0.1854106990749424,0.10176977743886402,0.1173853990586721,-0.042491555969478935,-0.17943487489925702,0.08638184830447879,-0.12364955225220811,-0.007319790752626601,0.13443954669598848,-0.08179619381618436,-0.5745843400338477
0x9c699b83ddf6cac6219ad4fc52539c0f2b4d948e,178,18246.6862546983,15208.36,1,0.4662921348,0.0216897519,-0.022749044,0.9534357547,0.0035957762,0.0648052318,10.3468677194,126.9043425587,-0.0895572221,-0.0553767884,0.0301231843,0.0486557375,-0.0827103695,0.3174209322,-0.2269936354,-0.2491546825,-0.0935097531,0.0901190466,0.0507870218,0.0042761312,0.0028999586,134,0.7528089888,1,-0.470332336395762,-0.44273431251212303,-0.6086039829826451,0.6539944488721282,0.4727822939218212,0.9313214810433271,-0.1778346940215243,-0.1508688268154267,0.04191134081172057,-0.3387606093658087,-0.5043696152756165,-0.6321168910800465
0x9cde2b9d159036d49a9cb98d0560efc928c139d0,178,14122.1774041285,7801.61,1,0.5112359551,0.13005429,-0.1135358519,1.1454909429,0.010996187,0.1779331183,1.0889318046,5.4774012699,-0.3922656276,-0.2496905981,0.2640133343,0.4988534494,-0.3436837418,0.9081362604,-0.9385069599,-1.0872679279,-0.0510528256,0.2080250064,0.0084231057,-0.0058131659,0.0281875705,178,1.0,1,0.19260533845190617,0.9227907928231504,1.2886813107842394,-0.8127345933819291,-1.0933136813337483,0.6823423325852114,-0.17920662753736885,-0.15239798562539883,-0.6809034949630511,0.3382755591480521,-0.20889135760167205,0.06548237630978276
0x9da99bb7950b89ebb1d882bbb735f91b62f293f0,164,28731.6605756242,40550.03,1,0.762195122,0.0375570745,-0.0657267549,0.5714122742,0.0137972218,0.1038541188,4.7974610245,49.2753405543,-0.288869664,-0.087671792,0.0907488174,0.2173688213,-0.218012332,0.5207517512,-0.4587247123,-0.6385267394,-0.1767396534,0.1818315245,-0.0239726985,0.0139411429,0.0136497472,162,0.987804878,1,0.4435253951438136,0.028610438845007607,0.04446282304352726,-0.10643300824250469,0.2124967525240699,0.49194728685118755,-0.1743470817494206,-0.14563691836166404,0.7343296307535191,-0.050951870649837666,-1.083606676813339,-0.08949328238316097
0x9daa04af6eafd1ca40ee14e4aa134fbb124cd977,178,23687.5414475978,8941.1,1,0.3033707865,0.0498267587,-0.0354487316,1.4056006095,0.006154225,0.0553478303,2.7483143495,16.2537351023,-0.144698135,-0.0712381622,0.0963510616,0.2109119816,-0.1070681365,0.3467878019,-0.3105867474,-0.3595598893,-0.124611202,0.1565126501,-0.0490971448,0.0068284241,0.0054647032,99,0.5561797753,1,-0.24114342451957163,-0.5568911272377784,-0.5142821881249467,0.517098320548781,0.344945606922811,0.34428711231751985,-0.17602490481644975,-0.15216273248841228,0.22476205430321008,-0.2700935931181964,-0.7208196146804776,-0.2392942615918057
